"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"MPCFormer: A Multi-Scale Positional-Channel Attention-Driven MaskFormer","S. Wang","School of Computer Engineering and Science, Shanghai University, Shanghai, China","2024 6th International Conference on Communications, Information System and Computer Engineering (CISCE)","9 Sep 2024","2024","","","850","855","This paper presents a novel segmentation model to address the limitations of existing zero-shot semantic segmentation models in handling global semantic understanding and small object segmentation. Zero-shot semantic segmentation aims to segment objects in a photo, which model doesn't encounter in the training stage. We identify the bottleneck of previous zero-shot models in insufficient segmentation of small-scale objects and large-scale objects with complex local features. Recent zero-shot segmentation tasks have been divided into two stages: the first stage generates mask proposals, and the second stage performs zero-shot classification. We use MaskFormer [3] for the first stage and CLIP [10] for the second stage. Our main contributions are: (1) We use a pyramid strategy to improve the feature extraction of small objects; (2) We employ a Positional-Channel Attention to construct the relation between two pixels with long distance. Comprehensive experiments illustrate that our contributions achieve competitive outcomes in zero-shot segmentation tasks relative to existing approaches. Notably, our approach achieves a mIoU of 21.1% on the ADE20k (150 categories) [15]. This performance, conducted under a cross-dataset setting, surpasses the highest results of all compared models with the same backbone by 2.3%.","2833-2423","979-8-3503-5317-4","10.1109/CISCE62493.2024.10653099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10653099","Zero-shot Segmentation;attention models;feature pyramid;multimodal learning;MaskFormer;CLIP","Training;Adaptation models;Semantic segmentation;Computational modeling;Semantics;Object segmentation;Feature extraction","","","","19","IEEE","9 Sep 2024","10-12 May 2024","10-12 May 2024","IEEE","IEEE Conferences"
"Cross-Domain Sentiment Classification Using Sentiment Sensitive Embeddings","D. Bollegala; T. Mu; J. Y. Goulermas","School of Electrical Engineering, Electronics and Computer Science, University of Liverpool, Brownlow Hill, Liverpool, United Kingdom; School of Electrical Engineering, Electronics and Computer Science, University of Liverpool, Brownlow Hill, Liverpool, United Kingdom; School of Electrical Engineering, Electronics and Computer Science, University of Liverpool, Brownlow Hill, Liverpool, United Kingdom",IEEE Transactions on Knowledge and Data Engineering,"8 Jan 2016","2016","28","2","398","410","Unsupervised Cross-domain Sentiment Classification is the task of adapting a sentiment classifier trained on a particular domain (source domain), to a different domain (target domain), without requiring any labeled data for the target domain. By adapting an existing sentiment classifier to previously unseen target domains, we can avoid the cost for manual data annotation for the target domain. We model this problem as embedding learning, and construct three objective functions that capture: (a) distributional properties of  pivots (i.e., common features that appear in both source and target domains), (b) label constraints in the source domain documents, and (c) geometric properties in the unlabeled documents in both source and target domains. Unlike prior proposals that first learn a lower-dimensional embedding independent of the source domain sentiment labels, and next a sentiment classifier in this embedding, our joint optimisation method learns embeddings that are sensitive to sentiment classification. Experimental results on a benchmark dataset show that by jointly optimising the three objectives we can obtain better performances in comparison to optimising each objective function separately, thereby demonstrating the importance of task-specific embedding learning for cross-domain sentiment classification. Among the individual objective functions, the best performance is obtained by (c). Moreover, the proposed method reports cross-domain sentiment classification accuracies that are statistically comparable to the current state-of-the-art embedding learning methods for cross-domain sentiment classification.","1558-2191","","10.1109/TKDE.2015.2475761","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7236887","Domain Adaptation;Sentiment Classification;Spectral Methods;Embedding Learning;Domain adaptation;sentiment classification;spectral methods;embedding learning","Training;Linear programming;Feature extraction;Logistics;Frequency-domain analysis;Joints;Learning systems","","77","","36","IEEE","2 Sep 2015","1 Feb. 2016","","IEEE","IEEE Journals"
"FDTA: Fully Convolutional Scene Text Detection With Text Attention","Y. Cao; S. Ma; H. Pan","School of Information Engineering, Minzu University of China, Beijing, China; School of Information Engineering, Minzu University of China, Beijing, China; School of Information Engineering, Minzu University of China, Beijing, China",IEEE Access,"2 Sep 2020","2020","8","","155441","155449","Text detection is the premise and guarantee of text recognition. Multi-oriented text detection is the current research hotspot. Due to the variability in size, spatial layout, color and the arrangement direction of natural scene text, natural scene text detection is still very challenging. Therefore, this paper proposes a simple and fast multi-oriented text detection method. Our method first optimizes the regression branch by designing a diagonal adjustment factor to make the position regression more accurate, which increases F-score by 0.8. Secondly, we add an attention module to the model, which improves the accuracy of detecting small text regions and increases F-score by 1.2. Then, we introduce DR Loss to solve the problem of positive and negative sample imbalance, which increases F-score by 0.5. Finally, we conduct experimental verification and analysis on the ICDAR2015, MSRA-TD500 and ICDAR2013 datasets. The experimental results demonstrate that this method can significantly improve the precision and recall of scene text detection, and it has achieved competitive results compared with existing advanced methods. On the ICDAR 2015 dataset, the proposed method achieves an F-score of 0.849 at 9.9fps at 720p resolution. On the MSRA-TD500 dataset, the proposed method achieves an F-score of 0.772 at 720p resolution. On the ICDAR 2013 dataset, the proposed method achieves an F-score of 0.887 at 720p resolution.","2169-3536","","10.1109/ACCESS.2020.3018784","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9174729","Scene text detection;full convolution network;DR Loss;convolutional neural network","Feature extraction;Machine learning;Object detection;Text recognition;Neural networks;Support vector machines;Shape","","17","","41","CCBY","24 Aug 2020","2020","","IEEE","IEEE Journals"
"Active Learning Empowered Sentiment Analysis: An Approach for Optimizing Smartphone Customer’s Review Sentiment Classification","S. Abbas; W. Boulila; M. Driss; G. A. Sampedro; M. Abisado; A. Almadhor","Department of Computer Science, COMSATS University Islamabad, Islamabad, Pakistan; Robotics and Internet-of-Things Laboratory, Prince Sultan University, Riyadh, Saudi Arabia; Robotics and Internet-of-Things Laboratory, Prince Sultan University, Riyadh, Saudi Arabia; Faculty of Information and Communication Studies, University of the Philippines Open University, Los Baños, Philippines; College of Computing and Information Technologies, National University, Manila, Philippines; Department of Computer Engineering and Networks, College of Computer and Information Sciences, Jouf University, Sakaka, Saudi Arabia",IEEE Transactions on Consumer Electronics,"29 Apr 2024","2024","70","1","4470","4477","Product reviews are critical in informing customers about products and services and are crucial to customer inclinations and business success. Active learning enables Artificial Intelligence (AI) algorithms to learn more efficiently by actively selecting the most informative data samples for training. This study proposes a state-of-the-art approach that utilizes active learning (AL) based machine learning algorithms for Flipkart’s smartphone customers’ reviews sentiments analysis. The proposed study adopts rigorous data cleaning, data balancing, and Term Frequency-Inverse Document Frequency (TF-IDF) feature extraction techniques, followed by five AL-based machine learning algorithms, including Random Forest (AL-RF), Decision Tree (AL-DT), K-Nearest Neighbor (AL-KNN), Logistic Regression (AL-LR), and Gradient Boost (AL-GB), to classify sentiment analysis based on product reviews. The experiment spanned over three iterations with a chunk size of 200, and an active learning strategy was applied to the process. The results demonstrate the effectiveness of active learning in improving the accuracy of sentiment analysis on unbalanced datasets. Logistic Regression has demonstrated an accuracy rating of 89%. Collectively, the study showcases the potential of active learning techniques for sentiment analysis in product reviews and serves as a valuable tool for guiding customers in making informed decisions regarding their choice of products.","1558-4127","","10.1109/TCE.2023.3328878","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10302335","Flipkart review;sentiment analysis;active learning;smartphone reviews;customer services","Sentiment analysis;Classification algorithms;Predictive models;Machine learning algorithms;Active learning;Customer services;Reviews","","12","","31","IEEE","31 Oct 2023","Feb. 2024","","IEEE","IEEE Journals"
"Legitimacy: An Ensemble Learning Model for Credibility Based Fake News Detection","A. N. Ramkissoon; W. Goodridge","Department of Computing & Information Technology, The University of the West Indies at St Augustine, St Augustine, Trinidad & Tobago; Department of Computing & Information Technology, The University of the West Indies at St Augustine, St Augustine, Trinidad & Tobago",2021 International Conference on Data Mining Workshops (ICDMW),"20 Jan 2022","2021","","","254","261","The unadulterated spread of fake news, especially via social media platforms, can have serious deleterious effects on our data driven society. Fake news can be classified using a variety of methods. Predicting and detecting fake news has proven to be challenging even for machine learning algorithms. This research presents, Legitimacy a unique ensemble machine learning model to accomplish the task of Credibility Based Fake News Detection. The Legitimacy ensemble combines the learning potential of a Two Class Boosted Decision Tree and a Two Class Neural Network. The ensemble technique follows a pseudo mixture-of-experts methodology. For the gating model, an instance of Logistic Regression is implemented. This study validates Legitimacy using a standard dataset with features relating to the credibility of news publishers to predict fake news. These features are analysed using the ensemble algorithm. The results of these experiments are examined using four evaluation methodologies. The analysis reveals positive performance with the use of the ensemble ML method. Based upon our selected dataset, the Legitimacy ensemble model has proven to be most appropriate for the purpose of Credibility Based Fake News Detection.","2375-9259","978-1-6654-2427-1","10.1109/ICDMW53433.2021.00039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9679863","Decision Trees;Ensemble Learning;Fake News Detection;Logistic Regression;Neural Networks","Machine learning algorithms;Social networking (online);Neural networks;Predictive models;Prediction algorithms;Feature extraction;Fake news","","10","","30","IEEE","20 Jan 2022","7-10 Dec. 2021","7-10 Dec. 2021","IEEE","IEEE Conferences"
"On the Application of Sentence Transformers to Automatic Short Answer Grading in Blended Assessment","A. Ahmed; A. Joorabchi; M. J. Hayes","Department of Electronic and Computer Engineering, University of Limerick, Limerick, Ireland; Department of Electronic and Computer Engineering, University of Limerick, Limerick, Ireland; Department of Electronic and Computer Engineering, University of Limerick, Limerick, Ireland",2022 33rd Irish Signals and Systems Conference (ISSC),"19 Jul 2022","2022","","","1","6","In Natural Language Processing, automatic short answer grading remains a necessary launch-pad for the analysis of human responses in a blended learning setting. This study presents pre-trained neural language models that use context dependent Sentence-Transformers to automatically grade student responses with two different input settings. It is found that the use of these models achieves promising results when compared to conventional Bidirectional Encoder Representation Transformer, (BERT), approaches when applying various text similarity-based tasks. This work presents experiments using the benchmark Mohler dataset to test these new models. In summary, an excellent Pearson Correlation score of 0.82 and a Root Mean Square Error of 0.69 is exhibited across a representative experiment sample size.","2688-1454","978-1-6654-5227-4","10.1109/ISSC55427.2022.9826194","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9826194","Automatic Short Answer Grading;Natural Language Processing;BERT;BiLSTM","Analytical models;Correlation;Bit error rate;Benchmark testing;Transformers;Natural language processing;Hybrid learning","","9","","35","EU","19 Jul 2022","9-10 June 2022","9-10 June 2022","IEEE","IEEE Conferences"
"Predicting Box Office Success: A Transformer-Based Multi-Modal Approach","R. A. Jose; R. S. Krishnan; K. Penyameen; J. R. F. Raj; V. V. Kumar; M. Priya","Department of Electrical and Electronics Engineering, Rajarajeswari College of Engineering, Bengaluru, India; Department of Electronics and Communication Engineering, SCAD College of Engineering and Technology, Cheranmahadevi, India; Department of Information Technology, Velammal College of Engineering and Technology, Madurai, India; Department of Electronics and Communication Engineering, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Chennai, India; Department of Electronics and Communication Engineering, Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology, Chennai, India; Department of Information Technology, PSNA college of Engineering and Technology, Dindigul, India",2025 4th International Conference on Sentiment Analysis and Deep Learning (ICSADL),"27 Mar 2025","2025","","","1286","1292","This research presents a Transformer-based multi-modal architecture for predicting box office revenue by integrating diverse data sources: text, visuals, and numerical features. The proposed framework leverages RoBERTa for textual data such as movie descriptions, reviews, and scripts, Vision Transformers (ViT) for visual data including posters and trailers, and MLPs for numerical data like budget, genre, and actor popularity. A cross-attention mechanism is employed to fuse multi-modal embeddings, enabling comprehensive analysis and accurate predictions. The model is trained using PyTorch, optimized with AdamW, and enhanced by data augmentation and TPUs for efficiency. Performance is evaluated using metrics like MAE, RMSE, and R2. Deployment on AWS via FastAPI ensures scalable access, with SHAP explainability providing insights into model decisions. This system offers a robust and interpretable solution for predicting box office performance, catering to the evolving needs of the entertainment industry.","","979-8-3315-2392-3","10.1109/ICSADL65848.2025.10933041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10933041","Box Office Revenue Prediction;Multi-Modal Deep Learning;RoBERTa;Vision Transformers (ViT);Cross-Attention Mechanism;Data Augmentation;PyTorch;FastAPI;Regression Models;Entertainment Industry","Deep learning;Analytical models;Adaptation models;Visualization;Computer vision;Predictive models;Transformers;Data augmentation;Data models;Numerical models","","7","","20","IEEE","27 Mar 2025","18-20 Feb. 2025","18-20 Feb. 2025","IEEE","IEEE Conferences"
"An Automatic System for Essay Questions Scoring based on LSTM and Word Embedding","H. Chimingyang","The Houde Academy, Shenzhen, China","2020 5th International Conference on Information Science, Computer Technology and Transportation (ISCTT)","4 Mar 2021","2020","","","355","364","Essay scoring is a significant task in education, especially online education. Manual essay scoring is a complex job, which limits the development of large-scale online education. In tradition, essays are all scored by human because computer program cannot understand what text means. Recent advance of natural language processing technology in artificial intelligence provides a way to score essays automatically. In our study, we create an automatic essay scoring (AES) system by using Long-Short Term Memory (LSTM) network and word embedding. We show an automated system that can rate essays in electronic text. We combine manually crafted features and Word2Vec embedding in training the model, which makes it more interpretable. We carefully tune the hyperparameter to improve the precision of our model. The LSTM network reaches a quadratic weighted Kappa score (QWK) of 0.95 ± 0.01, which outperforms many other rating systems. The AES system we design can greatly improve the efficiency of online education.","","978-1-7281-8575-0","10.1109/ISCTT51595.2020.00068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9363782","NLP;LSTM;AES;RNN;word embedding","Training;Analytical models;Computational modeling;Transportation;Manuals;Natural language processing;Task analysis","","7","","23","IEEE","4 Mar 2021","13-15 Nov. 2020","13-15 Nov. 2020","IEEE","IEEE Conferences"
"Prediction Of Emotions In Kannada Sentence With Homonyms","L. Kumar; S. R. Vernekar; D. S. Shreevatsa; T. Srinivas; B. N. Gururaj; K. Sooda","Dept of CSE, B.M.S College of Engineering, Bangalore, India; Dept of CSE, B.M.S College of Engineering, Bangalore, India; Dept of CSE, B.M.S College of Engineering, Bangalore, India; Dept of CSE, B.M.S College of Engineering, Bangalore, India; Dept of CSE, B.M.S College of Engineering, Bangalore, India; Dept of CSE, B.M.S College of Engineering, Bangalore, India",2024 International Conference on Emerging Technologies in Computer Science for Interdisciplinary Applications (ICETCS),"5 Jun 2024","2024","","","1","5","The sentimental analysis especially with homonym words in vernacular language is a challenging process. Even though Kannada experts have studied the classification of emotions, there is still misunderstanding when words have diverse meanings. This research focuses on the categorization of Emotions and No Emotions in Kannada sentences, leveraging machine learning techniques particularly Support Vector Machines (SVM) and Naive Bayes. The work uses preprocessing approaches to solve linguistic oddities with a dataset of 271 (160 Emotion and 110 No Emotion) hand labelled Kannada sentences. Feature extraction involves methods such as Bag-of-words and TF-IDF. Emotion recognition models are created using the SVM and Naive Bayes algorithm. Naive Bayes demonstrated the maximum accuracy at 70.90% while SVM performed with an accuracy of 56.36%.","","979-8-3503-7250-2","10.1109/ICETCS61022.2024.10543456","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10543456","Kannada Sentences;Naive Bayes Classifier;Natural Language Toolkit(Nltk);Homonyms;Support Vector Machine(Svm)","Support vector machines;Computer science;Emotion recognition;Computational modeling;Machine learning;Linguistics;Feature extraction","","5","","12","IEEE","5 Jun 2024","22-23 April 2024","22-23 April 2024","IEEE","IEEE Conferences"
"FoodFlavorNet: A Multimodal Deep Learning Model for Food Flavor Recognition","Z. Su; J. Shen; Q. Zhou; B. Yong","School of Information Science and Engineering, Lanzhou University, Lanzhou, China; School of Computing and Information Technology, University of Wollongong, Wollongong, NSW, Australia; School of Information Science and Engineering, Lanzhou University, Lanzhou, China; School of Information Science and Engineering, Lanzhou University, Lanzhou, China",IEEE Transactions on Consumer Electronics,"19 Aug 2025","2025","71","2","6829","6838","Food plays an vital role in our daily life. With the development of computer science technology, there is an increasing emphasis on enhancing food-related experiences through Human-Food Interaction (HFI), a subfield of Human-Computer Interaction (HCI), dedicated to improve interactions between humans and food. However, existing studies often focus on recommendations based on user data, neglecting the mining of food intrinsic properties the critical role of flavor in determining food preferences and experiences, in this paper, we propose a multimodal deep learning model named FoodFlavorNet, to implement food flavor recognition in HCI. In this model, we design a Cross Attention Fusion Module (CAFM) to extract text feature and make fusion with image features extracted by Convolutional Neural Network (CNN), to recognize the flavor characteristics of food. This model is designed for HCI applications, where users can capture food images and input ingredient information to a server with model inference to botain detailed flavor recognition results, thus enhancing the overall dining experience. The experimental results indicate that the model is effective for food flavor recognition, demonstrating the potential of deep learning in HCI applications, offering a new solution for food flavor recognition and advancing the development of both HFI fields.","1558-4127","","10.1109/TCE.2024.3476341","Fundamental Research Funds for the Central Universities(grant numbers:lzujbky-2024-jdzx15); Supercomputing Center of Lanzhou University(grant numbers:lzujbky-2024-jdzx15); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10707352","Human-computer interaction;FoodFlavorNet;food recognition;cross attention fusion module","Feature extraction;Image recognition;Accuracy;Data mining;Convolutional neural networks;Consumer electronics;Computational modeling;Semantics;Text recognition","","3","","31","IEEE","8 Oct 2024","May 2025","","IEEE","IEEE Journals"
"Improving Classification Accuracy With Preprocessing Techniques For Sentiment Analysis","A. S. Safitri; I. Wijayanto; S. Hadiyoso","School of Electrical Engineering, Telkom University, Bandung, Indonesia; School of Electrical Engineering, Telkom University, Bandung, Indonesia; School of Electrical Engineering, Telkom University, Bandung, Indonesia",2024 International Conference on Data Science and Its Applications (ICoDSA),"5 Sep 2024","2024","","","487","490","Sentiment is an opinion expressed by individuals, ranging from positive to negative meanings. Sentiment analysis can provide valuable information, criticism, or advice. With the growing number of social media users on platforms like Twitter, now known as X, people can express themselves more freely. However, processing this vast amount of data for sentiment analysis requires a preprocessing stage to clean the data, ensuring the system captures the most relevant words for analysis. This study focuses on the preprocessing stage, using lemmatization for data cleaning, the Synthetic Minority Over-sampling Technique (SMOTE) to address class imbalance, and Term-Frequency-Inverse Document Frequency (TF-IDF) for feature extraction. The Twitter US Airline Sentiment dataset was utilized for this study. Post-preprocessing, the dataset was classified using machine learning techniques such as K-Nearest Neighbor (K-NN), AdaBoost, Decision Tree, Random Forest, Support Vector Machine (SVM), and Gaussian Naive Bayes. The proposed approach significantly improved classification results, with F1-Scores of 94.9%, 96.21%, 95.55%, 68.99%, 83.24%, 90%, and 52.75% for each method, representing a 7% to 31% increase in precision, recall, and F1-score compared to the baseline without lemmatizatiom, SMOTE and TF-IDF. These results highlight the great potential of combining preprocessing techniques with various machine learning algorithms to extract diverse sentiments from social media data, enabling more detailed analysis and a greater understanding of public opinion. This study underscores the importance of selecting appropriate preprocessing techniques to enhance the accuracy and effectiveness of sentiment analysis.","","979-8-3503-6535-1","10.1109/ICoDSA62899.2024.10651657","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10651657","Machine Learning;Pre-processing;Sentiment Analysis","Support vector machines;Training;Sentiment analysis;Accuracy;Social networking (online);Blogs;Refining","","2","","17","IEEE","5 Sep 2024","10-11 July 2024","10-11 July 2024","IEEE","IEEE Conferences"
"Hand Motor Imagery Identification Using Machine Learning Approaches in a Protocol Based on Visual Stimuli and Passive Movement","A. X. González-Cely; C. F. Blanco-Díaz; C. D. Guerrero-Mendez; T. F. Bastos-Filho","Postgraduate Program in Electrical Engineering, Federal University of Espírito Santo, Vitoria, Brazil; Postgraduate Program in Electrical Engineering, Federal University of Espírito Santo, Vitoria, Brazil; Postgraduate Program in Electrical Engineering, Federal University of Espírito Santo, Vitoria, Brazil; Postgraduate Program in Electrical Engineering, Federal University of Espírito Santo, Vitoria, Brazil",2023 IEEE Colombian Caribbean Conference (C3),"21 Feb 2024","2023","","","1","6","In recent years, advancements in rehabilitation techniques have been made to leverage biosignals and passive movement as integral components of physical interventions to restore upper limb mobility in people with disabilities. This study introduces a novel Motor Imagery (MI) protocol based on Action Observation (AO) using static visual cues and a robotic glove used in the right hand. To address this, Machine Learning (ML) techniques were assessed using features based on Power Spectral Density (PSD) in the mu (μ, 8–13 Hz) and beta (β, 13–30 Hz) frequency bands. Four distinct classifiers were explored: Kernel Naive Bayes (NB), Quadratic Support Vector Machine (QSVM), Fine k-nearest neighbors (KNN), and Logistic Regression (LR). These classifiers were employed to discriminate between open- and closed-hand MI tasks. Based on the evaluated metrics, it was concluded that the implemented methodology is feasible for classifying MI tasks from the same limb, where the QSVM classifier showed the most promising results, with a mean accuracy of approximately 75%. Future work will focus on implementing the system to control the robotic glove in the context of post-stroke rehabilitation, underscoring its potential clinical utility.","","979-8-3503-4179-9","10.1109/C358072.2023.10436277","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10436277","EEG;Robotic Glove;Hand Motor Imagery;Upper-limb rehabilitation;Action Observation","Support vector machines;Visualization;Protocols;Machine learning;Motors;Robot sensing systems;Task analysis","","2","","30","IEEE","21 Feb 2024","22-25 Nov. 2023","22-25 Nov. 2023","IEEE","IEEE Conferences"
"Spam Detection in YouTube Comments: A Machine Learning Approach","S. Yadav; J. J. Jena; J. Prakash Singh; M. K. Gourisaria; S. Jain; V. Kumar","School of Computer Engineering, KIIT Deemed University, Bhubaneswar, India; School of Computer Engineering, KIIT Deemed to be University, Bhubaneshwar, India; Department of Computer Science & Engineering, Manipal University Jaipur, Jaipur, India; School of Computer Engineering, KIIT Deemed to be University, Bhubaneshwar, India; School of Economics and Commerce, KIIT Deemed to be University, Bhubaneshwar, India; Dept of Computer Science & Engineering, Manipal University Jaipur, Jaipur, India",2025 International Conference on Intelligent Systems and Computational Networks (ICISCN),"27 Mar 2025","2025","","","1","7","Due to the broad spectrum of content and evolving tactics of spammers, identifying spam in YouTube comments has become a challenging task. If it goes undetected it may hamper the security and integrity of the application. Automated spam detection techniques have found profound application in this field. This study offers an extensive approach for enhancing spam classification through the integration of cutting-edge machine learning algorithms. A multi-pronged paradigm is investigated, including SMOTE to address class imbalance, and TF-IDF vectorization for feature extraction and used for spam classification. A wide range of models is scrutinized in the study such as Gradient Boosting, AdaBoost, XGBoost, etc. The best-performing models, based on cross-validation scores, were the Support Vector Classifier (SVC) with an average accuracy of 96.42%, followed by Gradient Boosting, Voting Classifier and LightGBM, achieving an average accuracy of 94.63%, followed by Logistic Regression and Random Forest achieving an accuracy of 94.37%.","","979-8-3315-2924-6","10.1109/ICISCN64258.2025.10934150","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10934150","youtube spam detection;machine learning;TF-IDF vectorization;SMOTE;predictive modelling","Video on demand;Accuracy;Machine learning algorithms;Static VAr compensators;Predictive models;Boosting;Vectors;Web sites;Security;Random forests","","1","","26","IEEE","27 Mar 2025","24-25 Jan. 2025","24-25 Jan. 2025","IEEE","IEEE Conferences"
"Exploring Machine Learning Models for Duplicate Question Detection in Online Communities","B. M. G; R. P. Kumar; E. R; V. D. Veer","Computer Science and Engineering, Amrita Vishwa Vidyapeetham School of Computing, Chennai; Computer Science and Engineering, Amrita Vishwa Vidyapeetham School of Computing, Chennai; Computer Science and Engineering Birla, Institute of Technology and Science School of Computing, Dubai, UAE; Computer Science and Engineering, Amrita Vishwa Vidyapeetham School of Computing, Chennai","2023 IEEE Fifth International Conference on Advances in Electronics, Computers and Communications (ICAECC)","27 Jun 2024","2023","","","1","6","Duplicate question detection is a crucial task in question-and-answer platforms, aiming to improve user experience and minimize redundancy. This project utilizes NLP techniques and machine learning models to predict whether a pair of questions are duplicates accurately. The project involves comprehensive data pre-processing, including tokenization, stopword removal, and lemmatization, to prepare the textual data for analysis. Here we are using various feature engineering techniques, such as bag-of-words, TF-IDF, and word embedding, are applied to extract meaningful representations of the questions. Multiple machine learning models, including Logistic Regression, Random Forest, SVM, XGBoost, and a Combined model, are trained on labeled data. Evaluation metrics focus on precision and recall minimizing misclassification costs. New sample data is used to validate the models. Predictions are made to classify question pairs as duplicates or non-duplicates, showcasing the model's generalization capabilities. The results highlight the potential of NLP techniques and machine learning models in accurately identifying duplicate question pairs, improving knowledge sharing, and reducing redundancy. This project provides valuable insights and methodologies for future research in duplicate question detection, contributing to the field of NLP and enhancing user experiences on question-and-answer platforms.","2642-6595","979-8-3503-0544-9","10.1109/ICAECC59324.2023.10560222","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10560222","Question-and-answer platforms;Natural language processing (NLP);Word embedding;Misclassification costs","Support vector machines;Costs;Redundancy;Predictive models;Feature extraction;Data models;User experience","","","","20","IEEE","27 Jun 2024","7-8 Sept. 2023","7-8 Sept. 2023","IEEE","IEEE Conferences"
"A Scalable Multi Modal Machine Learning Framework for Detecting Spam Content on YouTube and Fake Account on Facebook","V. K. Jethani; V. Pathak; V. Shrivastava","Department of CSE, Arya College of Engineering and IT, Jaipur, Rajasthan, India; Department of IT, Arya College of Engineering and IT, Jaipur, Rajasthan, India; Department of CSE, Arya College of Engineering and IT, Jaipur, Rajasthan, India",2025 8th International Conference on Computing Methodologies and Communication (ICCMC),"4 Sep 2025","2025","","","1147","1153","The number of spam and fake accounts has increased on social media due to which a serious security issue has been faced by a user, affecting both user experience and platform trust. To handle this challenge, a model is trained using various machine learning algorithms for detecting comments as ""SPAM"" or ""NOT SPAM"" on YouTube and accounts as ""FAKE ACCOUNT"" or ""NOT FAKE ACCOUNT"" on Facebook. The proposed methodology for this study includes data collection, data preprocessing, and feature extraction using TF-IDF vectorization and N-grams to identify meaningful patterns. Also, an user-friendly application allows users to enter account details of facebook or comments for analysis. Machine learning models such as Logistic Regression, Random Forest, SVM, and Naive Bayes are trained to classify spam comments on Youtube and detect fraud accounts on Facebook. The system is tested using various machine learning algorithms to verify the accuracy of classification.The results of this work have showed 97% accuracy for detection of fake account on facebook and up to 96% accuracy for detecting spam comments on youtube which highlights strong performance of the framework. This method offers a scalable, automated, and real-time solution for enhancing security of social media.","","979-8-3315-1211-8","10.1109/ICCMC65190.2025.11141001","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11141001","Spam Detection;Fake Account Detection;Machine Learning;Social Media Security;YouTube Spam;Facebook Fraud;Ensemble Learning;Text Classification","Video on demand;Accuracy;Machine learning algorithms;Social networking (online);Data preprocessing;Feature extraction;Real-time systems;User experience;Fraud;Web sites","","","","20","IEEE","4 Sep 2025","23-25 July 2025","23-25 July 2025","IEEE","IEEE Conferences"
