"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Hybrid Ensemble Model for Multi-Class Cyberbullying Detection on Social Media","K. L. Bernard; A. Raj; K. K; K. Adamsab","Department of MCA, Mangalore Institute of Technology and Engineering, Mangalore, Karnataka, India; Department of MCA, Mangalore Institute of Technology and Engineering, Mangalore, Karnataka, India; Department of CSE, R V University, Bengaluru, Karnataka, India; Department of Engineering, University of Technology and Applied Science, Al Musannah, Sultanate of Oman",2025 9th International Conference on Computational System and Information Technology for Sustainable Solutions (CSITSS),"19 Dec 2025","2025","","","1","6","Cyberbullying is a pervasive issue on social media platforms, with significant implications for mental health, public discourse, and societal well-being. Traditional machine learning systems often classify content as abusive or non-abusive but fail to categorize the specific type of cyberbullying, such as attacks based on age, gender, religion, ethnicity, or other forms. This paper proposes a novel hybrid ensemble model for multi-class cyberbullying detection, addressing these challenges by combining shallow lexical features and deep semantic embeddings. The model uses Term Frequency–Inverse Document Frequency (TF–IDF) with an XGBoost classifier for lexical-level feature extraction and MiniLM sentence embeddings processed through Logistic Regression for semantic understanding. The outputs of both classifiers are combined using soft voting, ensuring a balanced decision that accounts for both token-level and contextual information. This approach provides an efficient, interpretable, and scalable solution, with key advantages including balanced performance across major and minority classes and low-latency suitability for real-time moderation. The proposed model was evaluated on a dataset of cyberbullying-related tweets, achieving an accuracy of 84.86%, with strong performance in classifying identity-related cyberbullying types (age, gender, religion, ethnicity) while moderately improving results for more ambiguous categories (e.g., non-cyberbullying, other-cyberbullying). The model demon-strates promising applications in social media platforms, education systems, legal tools, and mental health monitoring, enabling targeted interventions and improving user safety.","2767-1097","979-8-3315-8894-6","10.1109/CSITSS67709.2025.11295541","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11295541","Cyberbullying;Multi-Class Classification;Hybrid Ensemble;XGBoost;MiniLM;TF–IDF;Social Me-dia;Real-Time Moderation;NLP;Content Moderation;Hate Speech;Online Harassment","Logistic regression;Ethnicity;Accuracy;Computational modeling;Semantics;Cyberbullying;Mental health;Feature extraction;Real-time systems;Videos","","","","18","IEEE","19 Dec 2025","20-22 Nov. 2025","20-22 Nov. 2025","IEEE","IEEE Conferences"
"Bangla E-Commerce Sentiment Analysis Optimization Using Tokenization and TF-IDF","S. Sunny; S. Pinky; S. Jalal; M. Kayser; M. Wadud; N. Mansoor","Department of CBE, University of Liberal Arts Bangladesh, Dhaka, Bangladesh; Department of CBE, University of Liberal Arts Bangladesh, Dhaka, Bangladesh; Department of CBE, University of Liberal Arts Bangladesh, Dhaka, Bangladesh; Department of CBE, University of Liberal Arts Bangladesh, Dhaka, Bangladesh; Department of CBE, University of Liberal Arts Bangladesh, Dhaka, Bangladesh; Department of CBE, University of Liberal Arts Bangladesh, Dhaka, Bangladesh","2024 International Conference on Advances in Computing, Communication, Electrical, and Smart Systems (iCACCESS)","22 Apr 2024","2024","","","1","6","This paper aims to explore the sentiments of Bangla customer reviews and provide valuable in-sights for potential buyers. The proposed methodology involves a comprehensive approach to data collection from online shopping platforms, carefully removing duplicates and irrelevant information and labeling sen-timents. Trigram features were used in combination with TF-IDF for effective feature selection. Data augmentation was also utilized to address the class imbalance. Various classifiers were deployed to categorize sentiments, including Naive Bayes, Random Forest, Extra Tree, KNN, Logistic Regression, Support Vector Machine, Artificial Neural Network, and Multilayer Perceptron. In analyzing BangIa product sentiments, the Multilayer Perceptron model performed exceptionally well and achieved an accuracy rate of 96.42% using the proposed methodology. The Artificial Neural Network closely followed it with 96.23% and Naive Bayes with 95.38%, providing valuable insights into the BangIa customer sentiment analysis landscape.","","979-8-3503-5028-9","10.1109/iCACCESS61735.2024.10499476","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499476","Natural Language Processing;Sentiment Analysis;Product Reviews;BangIa Natural Language Processing (BNLP);Machine learning;Online Shopping;TF-IDF;BangIa Text Analysis","Sentiment analysis;Text analysis;Reviews;Artificial neural networks;Multilayer perceptrons;Data collection;Feature extraction","","8","","25","IEEE","22 Apr 2024","8-9 March 2024","8-9 March 2024","IEEE","IEEE Conferences"
"Chinese Questions Classification in the Law Domain","G. Xiao; E. Chow; H. Chen; J. Mo; J. Guo; Z. Gong","College of Computer Science and Electronic Engineering, Hunan University, ChangSha, China; College of Computer Science and Electronic Engineering, Hunan University, ChangSha, China; College of Computer Science and Electronic Engineering, Hunan University, ChangSha, China; College of Computer Science and Electronic Engineering, Hunan University, ChangSha, China; College of Computer Science and Electronic Engineering, Hunan University, ChangSha, China; Faculty of Computer Information Science, University of Macau, Macau, China",2017 IEEE 14th International Conference on e-Business Engineering (ICEBE),"23 Nov 2017","2017","","","214","219","Question classification is an essential part of Question Answering system(QA). This paper introduces our research work on automatic question classification that depends on the sample set including questions from legal forum. We propose a taxonomy for law question, and divide questions into three main parts: civil, criminal and administrative according to Chinese legal system. We have experimented with four machine learning algorithms: Nearest Neighbors (NN), Naïve Bayes (NB), Logistic Regression (LR) and Support Vector Machines (SVM) using two kinds of features: TF-IDF and word2vec embeddings. Further, we used fastText and adjusted the parameters to get the better results. The research shows high accuracy in Chinese question classification in law domain. Moreover, to the best of our knowledge, our work is the first attempt in this promising domain.","","978-1-5386-1412-9","10.1109/ICEBE.2017.41","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8119153","question classification;law domain;machine learning;word2vec;fastText","Conferences","","4","","20","IEEE","23 Nov 2017","4-6 Nov. 2017","4-6 Nov. 2017","IEEE","IEEE Conferences"
"A Systematic Review of Pretrained Models in Automated Essay Scoring","A. M. Elmassry; N. Zaki; N. Alsheikh; M. Mediani","College of Information Technology, United Arab Emirates University, Al Ain, United Arab Emirates; College of Information Technology, United Arab Emirates University, Al Ain, United Arab Emirates; College of Education, United Arab Emirates University, Al Ain, United Arab Emirates; College of Information Technology, United Arab Emirates University, Al Ain, United Arab Emirates",IEEE Access,"17 Jul 2025","2025","13","","121902","121917","Automated essay scoring (AES) uses artificial intelligence and machine learning methods to grade student essays and produce human-like scores. AES research has witnessed significant advancements over time by adopting diverse machine learning models. This evolution started with traditional techniques like regression and classification, and later advanced to deep learning models that leverage neural networks for enhancing scoring performance. This review focuses on the utilization of Transformer architectures, a sophisticated form of neural networks employing attention mechanisms, with an emphasis on pretrained models like BERT in AES research. The aim is to enhance the understanding of their applicability in advancing the AES research landscape. Additionally, this study selected and analyzed relevant papers from Scopus and Web of Science databases in the past five years, by adhering to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. An intensive screening process was followed to shortlist studies within the defined scope, focusing on AES applications that employed pretrained models. From the comprehensive analysis of 354 studies, this review shortlisted 22 key papers and identified five distinct focus areas within the current AES research landscape: holistic scoring, trait scoring, cross-domain and generalization, model fairness, and robustness. The results highlight the potential of transformer-based pretrained models in improving AES systems’ accuracy. However, pretrained models face several limitations, such as high computational costs, long input text length, and explainability. Tackling these challenges and integrating emerging technologies, such as large language models (GPT4), is expected to foster the development of accurate, robust, and transparent AES systems.","2169-3536","","10.1109/ACCESS.2025.3584784","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11062635","Automated essay scoring;PRISMA;trait;transformers;pretrained;BERT","Transformers;Systematic literature review;Mathematical models;Computer architecture;Accuracy;Decoding;Information technology;Guidelines;Focusing;Electronic mail","","3","","59","CCBYNCND","1 Jul 2025","2025","","IEEE","IEEE Journals"
"Predicting the June 2019 Istanbul Mayoral Election with Twitter","E. Soylu; S. Baday","Applied Informatics Department, Istanbul Technical University, Istanbul, Turkey; Applied Informatics Department, Istanbul Technical University, Istanbul, Turkey",2020 Innovations in Intelligent Systems and Applications Conference (ASYU),"23 Nov 2020","2020","","","1","6","In this study, it is aimed to predict the Istanbul Mayoral election which was held on 23 June 2019 with the data collected through the APIs provided by Twitter. Machine learning models were built on a sample data which was labeled manually. Then, these ML models were applied on the whole tweet data set to predict sentiments of tweets regarding candidates. Among applied ML methods, Logistic Regression provided best result for this study. Using predicted sentiments, voting rates for candidates are estimated following different approaches. 2.2% MAE for the voting rates was achieved with the best prediction.","","978-1-7281-9136-2","10.1109/ASYU50717.2020.9259800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9259800","election;NLP;machine learning;prediction;Twitter","Social networking (online);Blogs;Voting;Sentiment analysis;Classification algorithms;Logistics;Prediction algorithms","","2","","17","IEEE","23 Nov 2020","15-17 Oct. 2020","15-17 Oct. 2020","IEEE","IEEE Conferences"
"CNN-Based Deep Learning Approach for Prioritization of Bug Reports","P. G. S. M. Dharmakeerthi; R. A. H. M. Rupasingha; B. T. G. S. Kumara","Dept. of Computing and Information Systems, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka; Dept. of Economics and Statistics, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka; Dept. of Computing and Information Systems, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","31","36","Software bugs are one of the most common types of defects in software products. A bug is an error or defect in a computer program that prevents it from functioning as intended. Bug prioritization is the process of determining which bugs should be fixed first. Prioritizing bugs is essential because it helps teams focus their efforts on fixing the most critical issues first. In recent years, the majority of researchers have focused their efforts on software bug priority-level prediction since currently it has been done manually. It is a time-consuming work and the accuracy level is also low. Therefore, the primary goal of this study is to propose an approach for predicting the bug priority level using deep learning algorithms. We used the Bugzilla dataset, which included more than 25,000 bug reports. After preprocessing data, we used several feature extraction methods, such as Global Vectors for Word Representation (GloVe), Word to Vector (Word2Vec), Term Frequency-Inverse Document Frequency (TF-IDF), and Document to Vector (Doc2Vec) methods to extract the features. There are four convolutional neural network (CNN) architectures, including AlexNet, 1DCNN, ResNet, and DenseNet used to compare the best architecture for predicting the bug priority. The accuracy is provided by each separate model: AlexNet 88.62%, 1DCNN 77.81%, ResNet 76.33%, and DenseNet 96.69%. This evaluation result discovered that DenseNet outperformed other CNN architectures in accuracy, precision, f-measure, recall, and error values. Using a proposed model, a new bug can be found and can easily assign a priority level to it while reducing the job of the software developers.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499704","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499704","Priority prediction;Bug report;Deep learning CNN architectures","Deep learning;Computer bugs;Software algorithms;Computer architecture;Software quality;Predictive models;Feature extraction","","","","15","IEEE","22 Apr 2024","21-24 Feb. 2024","21-24 Feb. 2024","IEEE","IEEE Conferences"
"Automatic Assessment System for English Pronunciation Machine Quality Based on GloVe-CNN Algorithm","T. Tian","School of International Business Communication, Dongbei University of Finance and Economics, Dalian, Liaoning, China",2023 3rd International Conference on Mobile Networks and Wireless Communications (ICMNWC),"22 Feb 2024","2023","","","1","5","In recent years, people have paid more and more attention to machine quality assessment of pronunciation, and some progress has been made. For a long time in the past, people only paid attention to the symbols and phonetic information in mechanical language, but did not pay attention to whether the relationship between multiple corpus materials was accurate and reliable. Moreover, with the rapid development of computer technology, network communication technology, and the continuous maturity and improvement of digital coding research methods and theories, the English pronunciation machine evaluation system is also constantly being updated, and the quality evaluation level of pronunciation machines is getting higher and higher. This article aims to explore this method's assessment of users' English proficiency from three aspects: speech quality, grammatical structure and semantic features. First, this article introduces the problem of automatic assessment of speech quality and its related influencing factors; secondly, elaborates on the common measurement standards for judging whether the speaker is “Chinese-English bilingual“; finally, introduces the data mining result model based on machine learning algorithms, and explains the function used to construct sentence fuzzy sets. The overall accuracy of the system in this article is over 94%. Therefore, the system has an effective mechanism to detect and correct learners' errors in pronunciation of phonetic symbols. The system uses convolutional neural network to learn the complex relationship between pronunciation quality and features. CNN can effectively learn different levels of features and extract meaningful information for pronunciation quality assessment.","","979-8-3503-1702-2","10.1109/ICMNWC60182.2023.10435874","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10435874","GloVe-CNN Algorithm;English Pronunciation;Automatic Quality Assessment;Assessment System","Symbols;Phonetics;Feature extraction;Encoding;Quality assessment;Data mining;Convolutional neural networks","","","","20","IEEE","22 Feb 2024","4-5 Dec. 2023","4-5 Dec. 2023","IEEE","IEEE Conferences"
"From Classical ML to EUPN-VAE: A Unified Framework for MBTI Personality Classification","T. Narkhede; S. Raskar; T. Thanvi; S. Deore","Department of CSE, Modern Education Society's Wadia, College of Engineering, Pune, India; Department of CSE, Modern Education Society's Wadia, College of Engineering, Pune, India; Department of CSE, Modern Education Society's Wadia, College of Engineering, Pune, India; Department of CSE, Modern Education Society's Wadia, College of Engineering, Pune, India",2025 IEEE 4th World Conference on Applied Intelligence and Computing (AIC),"4 Nov 2025","2025","","","558","564","This paper introduces a comprehensive framework for predicting Myers-Briggs Type Indicator (MBTI) personality types from social media posts by integrating traditional machine learning with advanced deep learning methodologies. We assess various text embedding techniquesincluding TF-IDF, Word2Vec, GloVe, and FastText-alongside classical classifiers such as Logistic Regression, Naïve Bayes, Random Forest, XGBoost, and CatBoost. These are compared with sequential deep architectures like LSTM and BiLSTM, which exhibit superior performance in multi-class MBTI classification. As an innovative contribution, we propose the Entropic Uncertainty Personality Variational Autoencoder (EUPN-VAE), which incorporates dynamic KL regularization via a genetic algorithm and an auxiliary classification branch to model predictive uncertainty. While BiLSTM achieves the highest accuracy using TF-IDF, the EUPN-VAE offers distinct advantages in uncertainty estimation and latent representation learning, rendering it suitable for applications requiring interpretability and risk-aware decision-making. Our findings provide actionable insights into the trade-offs between accuracy and explainability, with implications for personalized marketing, behavioral analytics, and affective computing.","","979-8-3315-2613-9","10.1109/AIC66080.2025.11211954","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11211954","Myers-Briggs Type Indicator (MBTI);Personality Prediction;Machine Learning;Deep Learning;LSTM;BiLSTM;Variational Autoencoder;Uncertainty Estimation;TF-IDF;Word2Vec;GloVe;FastText;Genetic Algorithm","Deep learning;Representation learning;Uncertainty;Accuracy;Social networking (online);Autoencoders;Bidirectional long short term memory;Rendering (computer graphics);Random forests;Genetic algorithms","","","","28","IEEE","4 Nov 2025","26-27 July 2025","26-27 July 2025","IEEE","IEEE Conferences"
"Forecast the Rating of Online Products from Customer Text Review based on Machine Learning Algorithms","M. I. Hossain; M. Rahman; T. Ahmed; A. Z. M. T. Islam","Dept. of Computer Science & Engineering, Port City International University, Chattogram, Bangladesh; Dept. of Computer Science & Engineering, Port City International University, Chattogram, Bangladesh; Dept. of Information & Communication Technology, Comilla University, Cumilla, Bangladesh; Dept. of Electrical & Electronics Engineering, University of Rajshahi, Rajshahi, Bangladesh",2021 International Conference on Information and Communication Technology for Sustainable Development (ICICT4SD),"12 Apr 2021","2021","","","6","10","An online product's rating is an essential metric to understand the acceptability of that product to users. Shoppers use the rating to measure the quality and excellence of the online product. It helps an online shopper to decide to buy a product or not. It also helps the producer to further modification of that product during reproduction. Sometimes people buy a product online and give a text review of buying products but apathy towards giving a number rating, commonly a star rating. But producers need to know the rating of products for analysis of their business. Producers can use this rating for business analysis and can drive better revenue to their business. We have used some supervised machine learning approach to predict rating based on customer text review and compared the results between Random Forest Classifier, XGBoost and Logistic Regression algorithm with TF-IDF Vectorizer from extensive and series of experiments. We applied the algorithms mentioned above on the dataset named “GrammarandProductReviews” provided by Datafiniti. We analyzed the performance of each algorithm through the accuracy, precision, recall and f1-score. From the study, it is observed that Random Forest algorithm gained accuracy of 94% and precision, recall and f1-scores are 0.94, 0.94, and 0.94 respectively, which showed best compared to others.","","978-1-6654-1460-9","10.1109/ICICT4SD50815.2021.9396822","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9396822","Machine Learning;Rating Prediction;Random Forest Classifier;TF-IDF;XGBoost","Measurement;Machine learning algorithms;Prediction algorithms;Classification algorithms;Sustainable development;Random forests;Business","","6","","12","IEEE","12 Apr 2021","27-28 Feb. 2021","27-28 Feb. 2021","IEEE","IEEE Conferences"
"Extraction of Emojis and Texts to Intensify Opinion Mining using Machine Learning and Deep Learning Models","P. T. Sai; G. H. Sri; T. L. Surekha","Department of Information Technology, Velagapudi Ramakrishna Siddhartha Engineering College (JNTUK), Vijayawada, India; Department of Information Technology, Velagapudi Ramakrishna Siddhartha Engineering College (JNTUK), Vijayawada, India; Department of Information Technology, Velagapudi Ramakrishna Siddhartha Engineering College (JNTUK), Vijayawada, India","2023 2nd International Conference on Automation, Computing and Renewable Systems (ICACRS)","26 Jan 2024","2023","","","829","837","This research mainly focuses on product reviews by improving the customer experience. Furthermore, it allows customers to use a better-quality product according to their budget. It allows Businesses to make data-driven decisions about product development, marketing tactics, inventory management, and customer service enhancements by collecting and evaluating sentiment data. This research examines the possibility of emoji-text fusion algorithms to increase sentiment prediction accuracy considering the widespread use of emojis to represent emotion in textual material. A varied dataset of product reviews from Flipkart and Amazon, including a wide range of consumer goods and services, has been put together for this research. This research focuses on sophisticated natural language processing (NLP) methods for text analysis and emoji sentiment classification to accomplish the required goal. To properly capture both textual and emoji-based sentiment cues, This study centers on various feature extraction techniques. Additionally, this study recommends creative fusion along with machine learning and deep learning models such as logistic regression, random forest, BERT, and LSTM to find the polarity of the both texts and emojis, Hence the result is obtained with BERT model with high accuracy including texts with emojis and the outcomes are obtained using proper visualization techniques.","","979-8-3503-4023-5","10.1109/ICACRS58579.2023.10404790","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10404790","Emojis;texts;Sentiment Analysis;Natural Language Processing;Product reviews;Amazon and Flipkart;Polarity;Bidirectional encoders representations from Transformers (BERT);Long Short-Term Memory (LSTM);Logistic Regression;Random Forest","Deep learning;Sentiment analysis;Logistic regression;Feature extraction;Transformers;Random forests;Emojis","","2","","15","IEEE","26 Jan 2024","11-13 Dec. 2023","11-13 Dec. 2023","IEEE","IEEE Conferences"
"Biomedical Image Classification with Multi Response Linear Regression (MLR) as Meta-Learner Combiner and Its Effectiveness on Small to Large Data Sets","M. M. Rahman; P. Bhattacharya","Computer Science Department, Morgan State University, Baltimore, MD, USA; Computer Science Department, Morgan State University, Baltimore, MD, USA",2016 International Conference on Computational Science and Computational Intelligence (CSCI),"20 Mar 2017","2016","","","110","115","This paper presents a multi-modal biomedical image classification approach by using a multi-response linear regression (MLR)-based meta-learner as combiner and measure its effectiveness from small to large image collections. The MLR has been proposed as a trainable combiner for fusing class probability outputs of several base-level SVM classifiers on multiple complimentary visual and text features as inputs. The advantage of using MLR here over other generalizers is its interpretability as the weights generated by it indicate the different contributions that each features makes for class prediction. The usability of MLR as a meta-learner combiner is evaluated by performing experimental analysis with data sets of varying sizes (small and large samples) and its effectiveness is established based on the significant performance improvement in result analysis.","","978-1-5090-5510-4","10.1109/CSCI.2016.0028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7881321","Medical Imaging;Classification;Regression;Meta Learning;Classifier Combination","Feature extraction;Support vector machines;Visualization;Training;X-ray imaging;Medical diagnostic imaging","","1","","18","IEEE","20 Mar 2017","15-17 Dec. 2016","15-17 Dec. 2016","IEEE","IEEE Conferences"
"Deep Learning for Customs Classification of Goods Based on Their Textual Descriptions Analysis","A. Ryzhova; I. Sochenkov","Skoltech Institute of Science and Technology; “Computer Science & Control” of the Russian Academy of Sciences, FRC CSC RAS",2019 Ivannikov Ispras Open Conference (ISPRAS),"13 Feb 2020","2019","","","55","59","The article is devoted to the customs classification of goods based on their textual descriptions. In our work we propose different machine and deep learning models for solving this task using two variants of datasets: with or without duplicates. Finally we discuss and compare the obtained results.","","978-1-7281-6055-9","10.1109/ISPRAS47671.2019.00014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990162","f1 micro score, deep learning model, convolutional neural network, frequent class, logistic regression, random forest, custom classification, machine learning model, textual description, word embedding","Data models;Random forests;Deep learning;Task analysis;Libraries;Logistics","","","","12","IEEE","13 Feb 2020","5-6 Dec. 2019","5-6 Dec. 2019","IEEE","IEEE Conferences"
"Sentiment Analysis Meets Literary Studies: AI for Interpreting Tone and Mood in Fictional Works","T. Annadurai; A. Mohanraj; C. Sakthimurugan; G. Padmapriya; D. Vedamanickam; P. Kavinkumar","Nandha Arts and Science College (Autonomous), Erode, Tamilnadu, India; Nandha Arts and Science College (Autonomous), Erode, Tamilnadu, India; Nandha Arts and Science College (Autonomous), Erode, Tamilnadu, India; Nandha Arts and Science College (Autonomous), Erode, Tamilnadu, India; Department of Chemistry, S.A.Engineering College, India; Department of English, Sri Ramakrishna College of Arts & Science, Coimbatore",2025 IEEE 5th International Conference on ICT in Business Industry & Government (ICTBIG),"13 Jan 2026","2025","","","1","7","The integration of artificial intelligence into the humanities has rendered sentiment analysis an incisive method for enriching the interpretation of literary works, especially regarding the sophisticated registers of tone and mood. This article reports on an extensive study of neural network and transformer-based methodologies engineered to detect and elucidate emotional currents within fictional prose. Leveraging a linguistically annotated corpus that juxtaposes canonical and contemporary writing, the investigation deploys a multi-stage analytical framework that fuses contextual embeddings—derived from BERT derivatives—syntactic dependency trees, and lexicon-augmented sentiment calibration. The architecture is informed by both supervised regressions and unsupervised clustering, aimed at discerning transient mood transitions, character-specific tonal shifts, and variations in an authorial emotional signature. Rigorous benchmarking against literary critics' judgments demonstrates that while the models reliably chart broad emotive contours, they falter on intricately layered devices such as irony, unreliable narration, and subtle intertextual echoes. These findings illustrate AI's capacity to complement the practice of close reading while simultaneously delineating the epistemic limits encountered when computational techniques engage literary phenomena. This study advances digital humanities methodologies through a transparent sentiment analysis framework designed specifically for literary corpora, yielding results beneficial to literary criticism, pedagogy, and affective computing. To further guide future research, we outline strategies for augmenting model interpretability and for integrating literary theory directly into algorithmic architectures, thereby fostering culturally and contextually nuanced readings.","","979-8-3315-7981-4","10.1109/ICTBIG68706.2025.11323798","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11323798","Sentiment analysis;deep learning;tone and mood detection;literary AI applications;contextual embedding;interpretive frameworks for fictional narratives","Sentiment analysis;Humanities;Affective computing;Mood;Computational modeling;Biological system modeling;Semantics;Computer architecture;Bidirectional control;Encoding","","","","18","IEEE","13 Jan 2026","12-13 Dec. 2025","12-13 Dec. 2025","IEEE","IEEE Conferences"
"Enhancing Risk Management Strategies in Financial Institutions Using CNN and Support Vector Regression","K. M. Kumar; P. Banu S; A. Parasar; A. Walia; R. Inala; T. Thulasimani","Department of Management Studies, SNS College of Technology, Coimbatore, Tamil Nadu, India; Department of Commerce, Saveetha College of Liberal Arts and Sciences, SIMATS, Chennai, Tamil Nadu, India; School of Liberal Education, Galgotias University, Uttar Pradesh, India; Department of Management. Assistant Professor, Chandigarh School of Business, Chandigarh Group of Colleges Jhanjeri, Mohali, Punjab, India; Prudential Financial, Newark, New Jersey, United States; Department of Mathematics, Bannari Amman Institute of Technology, Sathyamangalam, Tamil Nadu, India",2025 5th Asian Conference on Innovation in Technology (ASIANCON),"16 Dec 2025","2025","","","1","6","This essay explores the role of financial institutions in risk management, particularly in firms that offer financial products using their own balance sheets. A central question is whether it is more beneficial for the firm or the asset purchaser to bear the associated risk. Financial institutions are essential for enhancing the efficiency of financial markets, providing critical functions such as market intelligence, transaction execution, and contract enforcement especially in real-world economies where perfect information and frictionless trading do not exist. The study examines how data preparation affects the accuracy of default probability models, with a focus on Truncated SVD and TF-IDF for effective feature extraction. As risk modeling becomes increasingly important in financial institutions, the paper proposes a hybrid approach combining CNN for feature extraction and SVR for classification. This CNN-SVR model is tested using real acoustic and vibration data from locomotive bearings. The results show the model achieves an accuracy of 94.26%, indicating strong predictive performance. The findings support the integration of deep learning with traditional methods to improve risk assessment. This approach reinforces the crucial role financial institutions play in managing complex risks and ensuring the stability and efficiency of modern financial systems.","","979-8-3503-5699-1","10.1109/ASIANCON66527.2025.11280947","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11280947","Singular Value Decomposition (SVD);Term Frequency-Inverse Document Frequency (TF-IDF);Convolutional Neural Networks (CNN);Structural Variable Regression (SVR);Human Resource Management (HRM)","Support vector machines;Vibrations;Technological innovation;Accuracy;Biological system modeling;Fintech;Feature extraction;Data models;Convolutional neural networks;Risk management","","","","19","IEEE","16 Dec 2025","22-23 Aug. 2025","22-23 Aug. 2025","IEEE","IEEE Conferences"
"Domain based sentiment analysis in regional Language-Kannada using machine learning algorithm","V. Rohini; M. Thomas; C. A. Latha","Dept.of CSE, VTU, Bengaluru-74; Dept.of CSE, VTU, Bengaluru-74; Dept. of CSE, VTU, Bengaluru-74","2016 IEEE International Conference on Recent Trends in Electronics, Information & Communication Technology (RTEICT)","9 Jan 2017","2016","","","503","507","Sentiment analysis (SA) is one of the important fields of Machine learning Language which involves analysis using natural language processing. The main goal of sentiment analysis is to detect and analyze attitude, opinions or sentiments in the text. Sentiment analysis has reach edits popularity by extracting Knowledge from huge amount data present online. The Process of analysis includes selecting features and opinion which is a challenging task in languages other than English. There are very few research works done for determining sentiments in regional languages. This Paper aims on domain based sentiment analysis in Regional language specific to movie susing machine learning algorithm for classification and provide a comparison between analysis using direct Kannada dataset and machine translated English language.","","978-1-5090-0774-5","10.1109/RTEICT.2016.7807872","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7807872","feature extraction;opinion mining;term frequency formatting;decision trees","Feature extraction;Sentiment analysis;Decision trees;Motion pictures;Speech;Tagging;Frequency measurement","","27","","10","IEEE","9 Jan 2017","20-21 May 2016","20-21 May 2016","IEEE","IEEE Conferences"
"Applying Natural Language Processing in Healthcare Using Data Science","S. Sett; A. V. Singh","Amity Institute of Information Technology, Amity University, Noida, India; Amity Institute of Information Technology, Amity University, Noida, India","2024 11th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions) (ICRITO)","14 May 2024","2024","","","1","6","This research paper explores how advancements in Artificial Intelligence, particularly Natural Language Processing (NLP), are impacting healthcare. NLP, which can analyse and understand human language, is being integrated into clinical research. The importance of integrating Natural Language Processing (NLP) methods into clinical informatics research has been increasingly acknowledged in recent years, leading to significant advancements. NLP systems are designed to process medical documents, sentences, and individual words to extract valuable information. Clinical text classification with filtering tools, techniques and domain knowledge improves accuracy on imbalanced and noisy data. This review analyses existing studies on NLP in healthcare, exploring different approaches and technical aspects. The paper also highlights the use of NLP in various healthcare applications and identifies areas for future research to further develop NLP-driven smart healthcare.","2769-2884","979-8-3503-5035-7","10.1109/ICRITO61523.2024.10522196","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10522196","Natural Language Processing;Artificial Intelligence;NLP systems;Clinical text classification","Social networking (online);Reviews;Text categorization;Medical services;Data science;Market research;Natural language processing","","7","","14","IEEE","14 May 2024","14-15 March 2024","14-15 March 2024","IEEE","IEEE Conferences"
