"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Collaboration Multi-Domain Sentiment Classification on Specific Domain and Global Features","J. He; S. Teng; L. Fei; X. Fang; W. Zhang","School of Computer Science and Technology, Guangdong University of Technology, Guangzhou, China; School of Computer Science and Technology, Guangdong University of Technology, Guangzhou, China; School of Computer Science and Technology, Guangdong University of Technology, Guangzhou, China; School of Computer Science and Technology, Guangdong University of Technology, Guangzhou, China; School of Computer Science and Technology, Guangdong University of Technology, Guangzhou, China",2021 IEEE 24th International Conference on Computer Supported Cooperative Work in Design (CSCWD),"28 May 2021","2021","","","323","328","Sentiment classification has been attracting increasing attention with the growth of textual data created on the Internet. Text review data covers a wide range of field, and sentiment classification has been widely known as a highly domain-dependent problem. Unfortunately, the existing methods have achieved good results in the domain with a large number of labeled training data. Some researchers apply classifiers learned from source domain to target domain through transfer learning, which still requires the target domain to have enough unlabeled data to learn the similarity between the domains. In this paper, we propose a collaborative domain-specific and global multi-domain sentiment classification approaches with logistic regression. We train a domain-specific sentiment classifier for each source domain, reconstruct the source domain datasets, and train the global sentiment classifiers. Domain-specific sentiment classifier captures domain-specific sentiment features, and global sentiment classifier captures general sentiment knowledge. Finally, taking the output of the first layer as the input of the second layer, a two-level cross-domain sentiment classification model is constructed by logistic regression. Experimental results on benchmark datasets show that the proposed approach can effectively improve the performance of multi-domain sentiment classification and significantly outperform baseline methods.","","978-1-7281-6597-4","10.1109/CSCWD49262.2021.9437718","National Natural Science Foundation of China(grant numbers:61702110,61772141,61972102,62006048); Guangdong Provincial Natural Science Foundation(grant numbers:17ZK0422); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9437718","multi-domain;text classification;coordinative sentiment classification;global features","Conferences;Transfer learning;Collaboration;Training data;Benchmark testing;Collaborative work;Internet","","","","25","IEEE","28 May 2021","5-7 May 2021","5-7 May 2021","IEEE","IEEE Conferences"
"Sentiment Analysis for Brand Management Using Machine Learning Techniques","R. P; N. Sharma; R. Thakur; T. Yaduvanshi; S. M. Jayadev; G. Bekbergenov","School of CS & AI, SR University, Warangal, Telangana, India; Marketing Department, Prestige Institute of Management and Research, Indore; Economics Department, Prestige Institute of Management and Research, Indore; Department of Management, SMS (School of Management Sciences) - Autonomous College Varanasi, Uttar Pradesh; Department of Health System Management Studies, JSS Academy of Higher Education & Research, Mysuru; Department of Economics, Mamun University, Khiva, Uzbekistan",2025 World Conference on Cutting-Edge Science and Technology (WCCEST),"25 Feb 2026","2025","","","1","7","In this digital age, brands are being evaluated and defined more by what people say about them on social media networks, particular twitter. As a sub-field of Natural Language Processing (NLP), sentiment analysis provides an effective way of brand assessing consumer attitudes. In this paper, the author will discuss the application of machine learning (Logistic Regression, Random Forest, and Support Vector Machine (SVM)) to Twitter data in identifying and interpreting sentiments about a brand. The experiment includes the fine preprocessing of tweet texts, extracting features based on TF-IDF, training and evaluating models. Focusing on the comparative analysis, the results show that SVM classifier performs better than others with an accuracy of 71.09 which is slightly higher than the Logistic Regression (70.31) and Random Forest (69.58). The results are backed with classification reports, confusion matrices, and plots. The study aims at highlighting the practical use of machine learning in brand management, which can help monitor brand feedback in real-time and make strategic decisions based on consumer reactions.","","979-8-3315-6705-7","10.1109/WCCEST66994.2025.11389991","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11389991","Sentiment Analysis;Brand Management;Machine Learning;Twitter Data;Support Vector Machine;Natural Language Processing;TF-IDF;Logistic Regression;Random Forest","Support vector machines;Sentiment analysis;Logistic regression;Social networking (online);Brand management;Blogs;Machine learning;Real-time systems;Random forests;Monitoring","","","","15","IEEE","25 Feb 2026","24-26 Sept. 2025","24-26 Sept. 2025","IEEE","IEEE Conferences"
"A Robustly Optimized BERT using Random Oversampling for Analyzing Imbalanced Stock News Sentiment Data","S. M. Permataning Tyas; R. Sarno; A. T. Haryono; K. Rossa Sungkono","Department of Informatics Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Informatics Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Informatics Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Informatics Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia","2023 International Conference on Computer Science, Information Technology and Engineering (ICCoSITE)","23 May 2023","2023","","","897","902","Stock news is one of the information sources that can used to monitor stock prices. The information from stock news usually contains positive and negative sentiments that can affect stock prices. Therefore, sentiment analysis is needed to process the sentiment of stock news. The stock news dataset is taken from Kaggle. From these data, there is an imbalanced class between positive and negative sentiment. This research proposed a method to solve the imbalance dataset with random oversampling which worked by randomly replicating several minority classes. This research presents several scenarios of pre-processing text with different stages, intending to get high accuracy. The classification method used in this paper is a robustly optimized Bidirectional Transformer Encoder Representation (RoBERTa). Besides that, this paper also compared with baseline of Machine Learning (ML) such as Multinomial Naïve Bayes, Bernoulli Naïve Bayes, Support Vector Machine, Random Forest Classifier, Logistic Regression and used two different text representation such as TF-IDF and Word2Vec. The best result in this research is obtained using RoBERTa method with the fourth scenario of pre-processing text, in which the stage of pre-processing in this scenario only removing hashtag, without removing punctuation, removing the number, converting number, stop word removal, and lemmatization. The performance result is 0.85 precision, 0,84 recall, 0,84 F1-score, and 86% for accuracy result.","","979-8-3503-2095-4","10.1109/ICCoSITE57641.2023.10127725","Ministry of Education; Institut Teknologi Sepuluh Nopember; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127725","pre-processing text;random oversampling;robustly optimized BERT;sentiment analysis;stock news","Support vector machines;Computer science;Sentiment analysis;Analytical models;Computational modeling;Bit error rate;Transformers","","10","","16","IEEE","23 May 2023","16-16 Feb. 2023","16-16 Feb. 2023","IEEE","IEEE Conferences"
"An Automated System for Plant-Level Disease Rating in Real Fields","M. J. Afridi; X. Liu; J. M. McGrath","Department of Computer Science and Engineering, Michigan State University; Department of Computer Science and Engineering, Michigan State University; U.S. Department of Agriculture, ARS Sugar Beet and Bean Research Unit",2014 22nd International Conference on Pattern Recognition,"6 Dec 2014","2014","","","148","153","Cercospora leaf spot (CLS) is the most serious disease in sugar beet plants that significantly reduces the sugar yield throughout the world. Therefore the current focus of the researchers in agricultural domain is to find sugar beet cultivars that are highly resistant to CLS. To measure their resistance, CLS is manually observed and rated in a large variety of sugar beet by different human experts over a period of a few months. Unfortunately, this procedure is laborious and subjective. Therefore, we propose a novel computer vision system, CLS Rater, to automatically and accurately rate CLS of plant images in the real field to the ""USDA scale"" of 0 to 10. Given a set of plant images captured by a tractor-mounted camera, CLS Rater extracts multi-scale super pixels, where in each scale a novel histogram of importances feature representation is proposed to encode both the within-super pixel local and across-super pixel global appearance variations. These features at different super pixel scales are then fused for learning a bagging M5P regress or that estimates the rating for each plant image. We test our system on the field data collected over a period of two months under different day lighting and weather conditions. Experimental results show CLS Rater to be highly consistent with a rating error of 0.65, which demonstrates higher consistency than the rating standard deviation of 1.31 by the human experts.","1051-4651","978-1-4799-5209-0","10.1109/ICPR.2014.35","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6976746","","Image color analysis;Feature extraction;Diseases;Sugar industry;Soil;Testing;Histograms","","9","","23","IEEE","6 Dec 2014","24-28 Aug. 2014","24-28 Aug. 2014","IEEE","IEEE Conferences"
"Email filtering based on supervised learning and mutual information feature selection","W. Gad; S. Rady","Information Systems Department, Ain Shams University, Cairo, Egypt; Information Systems Department, Ain Shams University, Cairo, Egypt",2015 Tenth International Conference on Computer Engineering & Systems (ICCES),"28 Jan 2016","2015","","","147","152","Electronic mail is one of today's most important ways to communicate and transfer information. Because of fast delivery and easy to access, it is used almost in every aspect of communication in work and life. However, the increase in email users has resulted in a dramatic increase in spam emails during the past few years. In this paper, we propose an email-filtering approach that is based on supervised classifier and mutual information. The proposed model has the advantage of combining machine supervised learning with feature selection. Term frequency (TF) is presented to assign relevance weights to words of each email class. We conduct experiments to compare between six different classifiers. Results show that the proposed approach has high performance in terms of precision, recall and accuracy performance measures.","","978-1-4673-9971-5","10.1109/ICCES.2015.7393036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7393036","email filtering;supervised learning;classification;mutual information;feature selection","Electronic mail;Filtering;Feature extraction;Mutual information;Support vector machines;Classification algorithms;Internet","","6","","19","IEEE","28 Jan 2016","23-24 Dec. 2015","23-24 Dec. 2015","IEEE","IEEE Conferences"
"Bejo: Behavior Based Job Classification for Resource Consumption Prediction in the Cloud","L. Xu; J. Cao; Y. Wang; L. Yang; J. Li","Dept. of Computer Science and Technology, University of Science and Technology of China, Hefei, Anhui, China; Dept. of Computer Science, The Hong Kong Polytechnic University, Hung Hom, KLN, Hong Kong; Dept. of Electrical Engineering, Columbia University, New York, NY, USA; Dept. of Computer Science, The Hong Kong Polytechnic University, Hung Hom, KLN, Hong Kong; Dept. of Computer Science and Technology, University of Science and Technology of China, Hefei, Anhui, China",2014 IEEE 6th International Conference on Cloud Computing Technology and Science,"12 Feb 2015","2014","","","10","17","Resource prediction (e.g. CPU/memory utilization) of cloud computing jobs has attracted substantial amount of attention. Existing works use regression methods based on historical information of jobs, with an impractical assumption that the job to be predicted has the same class as the historical jobs. To address this problem, we propose to take the category of the jobs into consideration for effective resource prediction. Existing works on job classification either ignores the temporal variance of resource consumption during job execution or use it in a naive way, resulting in unsatisfactory classification accuracy and/or slow speed. In this paper, we introduce a new and efficient job classification approach, called Bejo. Inspired by the textual document classification methods, which use distribution of text words to describe and classify a document, Bejo treats the job as a document, assigns each collected resource consumption snapshot to a certain ""resource word"", and uses the distribution of the words to describe and classify a job. An ℓ1 norm minimization formulation is used to assign each resource snapshot to a resource word, to especially address the unique challenges of high noise and tight time budget of cloud job classification. We collect a comprehensive dataset for job classification and resource consumption prediction on cloud platforms, and demonstrate superior quality and efficiency of Bejo over state-of-the-art algorithms. Experiments also show the relative error of resource consumption prediction can be dramatically reduced by adding an extra job classification step to the existing regression methods.","","978-1-4799-4093-6","10.1109/CloudCom.2014.48","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7037642","job classification;resource prediction;Bag of Words (BoW);sparse coding;resource consumption pattern","Feature extraction;Dictionaries;Support vector machines;Memory management;Time complexity;Vectors;Prediction algorithms","","3","","16","IEEE","12 Feb 2015","15-18 Dec. 2014","15-18 Dec. 2014","IEEE","IEEE Conferences"
"Automatic English Essay Scoring Algorithm Based on Machine Learning","L. Wu","Heilongjiang International University, Harbin, China",2023 IEEE International Conference on Integrated Circuits and Communication Systems (ICICACS),"19 Apr 2023","2023","","","1","4","With the development of natural language processing(NLP) technology and machine learning, the research task of automatic English scoring(AES) is becoming clearer and clearer, and the research difficulties arise due to the mutual constraints of research methods and annotation data. How to build a perfect and reliable scoring system has become a great challenge under today's research. In this paper, we designed an English AES system, and verified the effectiveness of RF on English scoring model by analyzing the prediction effect of RF on non-text features and text features, and then compared the Pearson correlation coefficients(PCC) of RF(RF), GBDT, and XGBoost, and the study showed that the performance of RF algorithm is higher than the other two composition scoring methods.","","979-8-3503-9846-5","10.1109/ICICACS57338.2023.10099945","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099945","machine learning;random forest algorithm;automatic scoring of English essays;Pearson correlation coefficient","Radio frequency;Integrated circuits;Machine learning algorithms;Education;Natural languages;Machine learning;Predictive models","","3","","13","IEEE","19 Apr 2023","24-25 Feb. 2023","24-25 Feb. 2023","IEEE","IEEE Conferences"
"Developing a Sentiment Polarity Visualization System for Local Event Information Analysis","T. Ohbe; T. Ozono; T. Shintani","Department of Computer Science, Nagoya Institute of Technology, Nagoya, Aichi, Japan; Department of Computer Science, Nagoya Institute of Technology, Nagoya, Aichi, Japan; Department of Computer Science, Nagoya Institute of Technology, Nagoya, Aichi, Japan",2016 5th IIAI International Congress on Advanced Applied Informatics (IIAI-AAI),"1 Sep 2016","2016","","","19","24","It is important to analyze the reputation or demands for a local event, such as a school festival. The aim of this research is to develop a system that enables its users to collect and to analyze local event information from social media. In this paper, we have shown the over view and described the implementation of the proposed system. Our system extracts tweets by sentiment polarity classification and visualizes them. In this paper, we described the performance of the sentiment polarity classification and showed that the system is efficient for coordinating tweets. We collected tweets about a local event and classified them manually. The sentiment polarity classification of our system was evaluated by comparing it with the manually classified tweets. We also discussed an example of local event analysis using our system and showed the efficiency of our system.","","978-1-4673-8985-3","10.1109/IIAI-AAI.2016.118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7557569","Local Events;Twitter;Sentiment Polarity Classification;Visualization","Twitter;Feature extraction;Data visualization;HTML;Dictionaries;Time series analysis;Data mining","","3","","9","IEEE","1 Sep 2016","10-14 July 2016","10-14 July 2016","IEEE","IEEE Conferences"
"SMS Spam Detection and Filtering of Transliterated Messages","G. Manju; D. N. S; S. J. Mondal; H. Sthapak",NA; NA; NA; NA,2023 Intelligent Computing and Control for Engineering and Business Systems (ICCEBS),"19 Mar 2024","2023","","","1","9","SMS spam has seen an exponential increase in the past few years. This is a pain for mobile users, since any important message often gets lost in the pile of spam messages. SMS spam detection is at a very nascent stage when it comes to implementing in user devices, although there has been research in the field for a long time. We have carried out a survey of the work that has been done in the field of SMS spam filtering, and we have identified certain features which give high accuracy when classifying SMS spam.","","979-8-3503-9458-0","10.1109/ICCEBS58601.2023.10449289","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10449289","Feature Selection;Transliteration;Spam detection;Spam filtering;SMS;SSMS;Spam message: HSMS;Ham message;TLTN","Surveys;Filtering;Pain;Message services;Feature extraction;Business","","1","","23","IEEE","19 Mar 2024","14-15 Dec. 2023","14-15 Dec. 2023","IEEE","IEEE Conferences"
"Assessment of Sentiments: A Performance Evaluation on Bangla Noisy Text","M. R. Hasan Safa; A. Siddika; R. Tabassum; A. A. Rasel","Department of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh; Department of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh; Department of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh; Department of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh",2022 4th International Conference on Sustainable Technologies for Industry 4.0 (STI),"24 Apr 2023","2022","","","1","5","The fact that people have sentiments is perhaps the most significant distinction between robots and humans. Researchers have been working on ways to imitate sentimentality in computers for decades. The majority of recent Sentiment Analysis research in Natural Language Processing (NLP) has concentrated on the English language. Because of the rich grammatical structure of the text, a few notable studies have been conducted in the Bangla language sector. It should also be highlighted that Bangla lacks a comprehensive dataset. As a consequence, current research projects including Bangla have failed to yield findings that are similar to those produced by researchers in other languages and reusable for future study. In this work three categorical machine learning models namely classical, neural network, and transformers that are prevalent in sentiment analysis tasks have been evaluated on a recently introduced noisy Bangla dataset. The experimental outcome showed that the classical machine learning model Support Vector Machine trained with n-gram feature extractors from the category of classical methods performed preferably in contrast to the models in the same category and other categories of approaches implemented. The results acquired in this work can be subsidiary in terms of understanding the impact of the content and human perception from comments that include distorted words or regional dialects associated with different media domains.","","978-1-6654-9045-0","10.1109/STI56238.2022.10103318","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10103318","Sentiment Analysis;Bangla Natural Language Processing;Machine Learning;Noisy Bangla dataset","Support vector machines;Sentiment analysis;Neural networks;Machine learning;Syntactics;Feature extraction;Transformers","","","","23","IEEE","24 Apr 2023","17-18 Dec. 2022","17-18 Dec. 2022","IEEE","IEEE Conferences"
"A Multi-Model Approach to Detecting Clickbait and Fake News Using BERT Embeddings and Topic Modeling","B. Jeevashri; U. P. P. S","Dept. of Computer Science and Engineering, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Chennai, India; Dept. of Computer Science and Engineering, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Chennai, India",2025 12th International Conference on Computing for Sustainable Global Development (INDIACom),"21 Aug 2025","2025","","","1","7","With online information dissemination widespread in this age, separating fake news from clickbait is an essential challenge. This study offers a new hybrid approach that combines Bidirectional Encoder Representations from Transformers (BERT) embeddings, BERTopic modeling, and sophisticated classification models to improve the differentiation of misleading content. In contrast to traditional methods, our framework incorporates unique, custom linguistic features like punctuation tokens and word length, further enhancing classification precision. The model enhances topic modeling performance and content description by harnessing strict preprocessing, contextual embeddings, and dimensionality reduction. In this experiment, using Logistic Regression (LR) and eXtreme Gradient Boosting (XGBoost) classifiers, the model realized state-of-the-art performances of 92.45% accuracy and 90.80% F1-score on binary classification. The results validate the effectiveness of contextual embeddings and feature engineering in automating misinformation detection. This work gives a scalable, high-accuracy baseline for upcoming research combating misinformation and information integrity.","","978-93-80544-60-1","10.23919/INDIACom66777.2025.11115349","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11115349","Clickbait Detection;Fake News;XGBoost;Topic Modeling;Content Authenticity;BERT Embeddings","Logistic regression;Accuracy;Computational modeling;Soft sensors;Bidirectional control;Transformers;Encoding;Real-time systems;Fake news;Context modeling","","","","18","","21 Aug 2025","2-4 April 2025","2-4 April 2025","IEEE","IEEE Conferences"
"Decoding Public Opinions on Nusantara (IKN): Sentiment Analysis of Social Media Reactions to Nusantara Development Using Logistic Regression and XGBoost","H. Jannah; J. Nathan; B. C. S. Winata; M. Aryuni","Information Systems Bina Nusantara University, Jakarta, Indonesia; Information Systems Bina Nusantara University, Jakarta, Indonesia; Information Systems Bina Nusantara University, Jakarta, Indonesia; Information Systems Bina Nusantara University, Jakarta, Indonesia",2025 4th International Conference on Sentiment Analysis and Deep Learning (ICSADL),"27 Mar 2025","2025","","","150","157","The significance of understanding public opinion on policy decisions is highlighted, particularly in the context of Nusantara. This study examines public sentiment toward relocating Indonesia's capital to Nusantara (IKN) using Logistic Regression and XGBoost. TF-IDF was used for text representation, while SMOTE was applied to handle data imbalance. The results show that Logistic Regression performs well for neutral and positive sentiments, while XGBoost excels in identifying negative sentiment, with Logistic Regression's accuracy of 66% and XGBoost's accuracy of 70%. The discussion focuses on how XGBoost's ability to detect minority sentiment is enhanced by SMOTE, while Logistic Regression remains more stable but struggles with negative sentiment classification. Wordcloud visualizations further illustrate key sentiment drivers, such as “bangun IKN” in positive sentiment and “pajak” in negative sentiment.","","979-8-3315-2392-3","10.1109/ICSADL65848.2025.10933148","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10933148","ikn;logistic regression;sentiment analysis;smote;tf-idf;xgboost","Deep learning;Logistic regression;Sentiment analysis;Accuracy;Social networking (online);Urban areas;Tag clouds;Web sites;Multimedia communication;Monitoring","","","","26","IEEE","27 Mar 2025","18-20 Feb. 2025","18-20 Feb. 2025","IEEE","IEEE Conferences"
"Depression Detection Through Identifying Depressive Arabic Tweets From Saudi Arabia: Machine Learning Approach","N. Al-Musallam; M. Al-Abdullatif","Computer Science, King Faisal University, Alahsa, Saudi Arabia; Computer Science, King Faisal University, Alahsa, Saudi Arabia",2022 Fifth National Conference of Saudi Computers Colleges (NCCC),"20 Mar 2023","2022","","","11","18","Depression is a mental illness that affects a person’s feelings and causes them to be negative. According to the WHO (World Health Organization), 280 million people suffer from depression, and it is a main cause of suicide and carries a great burden of disease. Given that social media is the number one source nowadays for expressing a person’s emotions and feelings, it provides a proper environment to harvest raw data and detect signs of depression by analyzing the content shared by users. In this paper, we proposed a model for the detection of depression using Twitter as a source of information as it is one of the most popular social media platforms. Moreover, we found that research on such topics is lacking for the Arabic language and Arab users even though Arabic is the 4th most used language on Twitter. Therefore, we aimed to detect depression by identifying depressive tweets using natural language processing (NLP) tools and techniques to reveal the sentiments expressed by Arabs in their tweets and the polarity of depression. We have applied machine learning algorithms: Support Vector Machine (SVM), K-Nearest Neighbors (KNN), Logistic Regression (LR) and Naïve Bayes (NB) on tweets that are of the Saudi Dialect of the Modern Arabic Language to identify depressive tweets. Along with a combined Term Frequency - Inverse Document Frequency (TFIDF) and N-gram feature extraction approach, we concluded that combining TF-IDF with N-gram produces better results. We also found that Logistic Regression outperformed the other algorithms with an accuracy of 82%.","","979-8-3503-3368-8","10.1109/NCCC57165.2022.10067346","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10067346","Sentiment Analysis;Arabic Language;Natural Language Processing;Machine Learning","Support vector machines;Machine learning algorithms;Social networking (online);Blogs;Organizations;Machine learning;Depression","","8","","51","IEEE","20 Mar 2023","17-18 Dec. 2022","17-18 Dec. 2022","IEEE","IEEE Conferences"
"User Adoption Analysis of Social Media Applications Based on NLP and Technology Acceptance Model - A Case Study of Facebook","Z. Liu","School of Information Technology, Jiangxi University of Finance and Economics, Nanchang, China",2022 5th International Conference on Data Science and Information Technology (DSIT),"17 Nov 2022","2022","","","1","6","With the growth of social media apps and the regular release of new apps, it is crucial from a business analytics perspective to understand whether users accept newly released mobile applications and to analyze the factors that affect user acceptance. This study presents the first analytical model that integrates natural language processing based on user reviews with Technology Acceptance Model to address this issue. By processing user reviews in the app store with sentiment analysis, the sentiment score corresponding to each review is derived and considered as quantitative data for the structural model. Afterward, for each user review with sentiment score, a TAM keyword lexicon extended by WordNet is used to classify the user acceptance indicators and processed into vectors of the same length according to the time series. Finally, regression estimation of the structural equation model was performed using AMOS. The model results showed that out of all seven hypotheses, five were supported and two were rejected. The most significant factor affecting users' adoption is user attitude. And perceived ease of use and perceived usefulness have a positive impact on users' attitudes. In addition, satisfaction is also one of the factors influencing user adoption.","","978-1-6654-9868-5","10.1109/DSIT55514.2022.9943887","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9943887","TAM;NLP;Adoption;Facebook;Media;Social;Apps","Measurement;Analytical models;Sentiment analysis;Technology acceptance model;Social networking (online);Time series analysis;Sociology","","1","","30","IEEE","17 Nov 2022","22-24 July 2022","22-24 July 2022","IEEE","IEEE Conferences"
"Face recognition based on random feature","S. Li; W. Deng","Beijing University of Posts and Telecommunications, Beijing, PR China; Beijing University of Posts and Telecommunications, Beijing, PR China",2015 Visual Communications and Image Processing (VCIP),"25 Apr 2016","2015","","","1","4","This paper presents a simple, yet very efficient facial image representation based on random feature. We describe the face on three different levels of locality. Firstly, random features are extracted from local image patches with random projection and then we use BoW model to get labels on a pixel-level by coding the random features to the closest textons. Secondly, the labels are statistically calculated over a region to get histogram containing information on a regional level. Thirdly, the regional histograms are concatenated to build a global description of the face. Experiments conducted on the FERET database show that our approach has outstanding robustness to variations, especially to noise.","","978-1-4673-7314-2","10.1109/VCIP.2015.7457869","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7457869","Face recognition;random projection;bag-of-words model;noise-resistant ability;local descriptor","Feature extraction;Histograms;Face;Face recognition;Gaussian noise;Image coding;Dictionaries","","1","","21","IEEE","25 Apr 2016","13-16 Dec. 2015","13-16 Dec. 2015","IEEE","IEEE Conferences"
"Performance Evaluation of Various Embedding Techniques for Identification of Depressive Contents in Social Media","R. Rachh; S. Kavatagi","Computer Science and Engineering VTU Belagavi, Karnataka, Inida; Computer Science and Engineering VTU Belagavi, Karnataka, Inida",2023 3rd Asian Conference on Innovation in Technology (ASIANCON),"10 Oct 2023","2023","","","1","6","Depression has emerged as the most common mental disorder in today's world, causing experts to concentrate on early detection in order to minimize its long-term consequences, including the likelihood of suicidal thoughts leading to suicide. As societal dependence on social media as an essential means of interaction expands, it has evolved into a significant platform for individuals to interact and engage with others, surpassing conventional interactions in person. Understanding this transition, researchers have shifted their focus to using social media data to detect indicators of depression. There is a rising opportunity of identifying and tackling depression more effectively, potentially preventing its damaging repercussions, by using the large volume of information provided on these platforms. To provide a solution, we propose a model that can effectively identify depression in social media data. Considering three different embedding techniques such as TF-IDF, Word2Vec, and BERT model classified using conventional machine learning algorithms, we compare the performance of each embedding technique on two different datasets. Context-aware sentence embedding method BERT has achieved better accuracy compared to hand-crafted feature extraction and static word embedding methods.","","979-8-3503-0228-8","10.1109/ASIANCON58793.2023.10270579","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10270579","Depression;embedding;static word embedding;context-aware embedding","Performance evaluation;Technological innovation;Machine learning algorithms;Social networking (online);Mental disorders;Depression;Feature extraction","","","","29","IEEE","10 Oct 2023","25-27 Aug. 2023","25-27 Aug. 2023","IEEE","IEEE Conferences"
"Predicting Sentiment on IMDB using ML and DL Techniques","A. Tomar; H. S. Kaler; A. Kumar","Department Of Computer Science And Engineering, Apex Institue Of Technology, Chandigarh University, Gharuan, Punjab; Department Of Computer Science And Engineering, Apex Institue Of Technology, Chandigarh University, Gharuan, Punjab; Department Of Computer Science And Engineering, Apex Institue Of Technology, Chandigarh University, Gharuan, Punjab","2023 International Conference on Advances in Computation, Communication and Information Technology (ICAICCIT)","20 Mar 2024","2023","","","218","223","Sentiment classification holds significant importance in the field of nlp as it focuses on determining the sentiment polarity of text, namely positive, negative, or neutral. The widespread usage of IMDB as a platform for expressing opinions and emotions has made it a valuable source of data for sentiment classification. Here, we present a comparative analysis of diverse ML and DL approaches applied to sentiment classification using IMDB data. Specifically, we evaluate the performance of Bayesian classifier, Log. Regression, SVM, Recurrent Neural Systems (RNNS), and Transfer Learning with BERT. Through our experimentation, we find that while Bayesian classifier and Log. Regression exhibit reasonable accuracy in this task, SVM and RNNS surpass them, with Transfer Learning using BERT achieving the highest level of accuracy. This study offers valuable insights into the efficacy of different ML and DL techniques when applied to sentiment classification on IMDB data, serving as a valuable resource for both researchers and industry practitioners in this domain.","","979-8-3503-4438-7","10.1109/ICAICCIT60255.2023.10466123","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10466123","Sentiment classification;IMDB data;Machine learning;Deep learning;Bayesian classifier;Log. Regression;Support Vector Machines;Recurrent Neural Systems;Transfer Learning;BERT","Support vector machines;Deep learning;Social networking (online);Computational modeling;Transfer learning;Semantics;Vectors","","","","10","IEEE","20 Mar 2024","23-24 Nov. 2023","23-24 Nov. 2023","IEEE","IEEE Conferences"
"A sliding window approach to natural hand gesture recognition using a custom data glove","G. Luzhnica; J. Simon; E. Lex; V. Pammer","Know-Center GmhH; Know-Center GmhH; Knowledge Technologies Institute, Know-Center GmhH; Knowledge Technologies Institute, Graz Univ. of Technology & Know-Center GmhH",2016 IEEE Symposium on 3D User Interfaces (3DUI),"28 Apr 2016","2016","","","81","90","This paper explores the recognition of hand gestures based on a data glove equipped with motion, bending and pressure sensors. We selected 31 natural and interaction-oriented hand gestures that can be adopted for general-purpose control of and communication with computing systems. The data glove is custom-built, and contains 13 bend sensors, 7 motion sensors, 5 pressure sensors and a magnetometer. We present the data collection experiment, as well as the design, selection and evaluation of a classification algorithm. As we use a sliding window approach to data processing, our algorithm is suitable for stream data processing. Algorithm selection and feature engineering resulted in a combination of linear discriminant analysis and logistic regression with which we achieve an accuracy of over 98.5% on a continuous data stream scenario. When removing the computationally expensive FFT-based features, we still achieve an accuracy of 98.2%.","","978-1-5090-0842-1","10.1109/3DUI.2016.7460035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7460035","C.3 [Special-Purpose and Application-Based Systems]: Signal processing systems;I.5.2 [Design Methodology]: Classifier design and evaluation;I.5.2 [Design Methodology]: Feature evaluation and selection;I.5.2 [Design Methodology]: Pattern analysis;I.5.4 [Applications]: Signal processing;H.5.2 [User Interfaces]: Input devices and strategies;H.5.2 [User Interfaces]: Interaction styles","Gesture recognition;Data gloves;Feature extraction;Thumb;Indexes;Wearable sensors","","41","1","53","IEEE","28 Apr 2016","19-20 March 2016","19-20 March 2016","IEEE","IEEE Conferences"
