"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Classification of Proactive Personality: Text Mining Based on Weibo Text and Short-Answer Questions Text","P. Wang; Y. Yan; Y. Si; G. Zhu; X. Zhan; J. Wang; R. Pan","School of Psychology, Shandong Normal University, Jinan, China; School of Psychology, Shandong Normal University, Jinan, China; School of Psychology, Shandong Normal University, Jinan, China; College of Computer Science and Technology, Jilin University, Changchun, China; School of Psychology, Shandong Normal University, Jinan, China; School of Psychology, Shandong Normal University, Jinan, China; School of Psychology, Shandong Normal University, Jinan, China",IEEE Access,"3 Jun 2020","2020","8","","97370","97382","This study focused on the topic of predicting “proactive personality”. With 901 participants selected by cluster sampling method, targeted short-answer questions text and participants' social media post text (Weibo) were obtained while participants' labels of proactive personality were evaluated by experts. In order to make classification, five machine learning algorithms included Support Vector Machine (SVM), XGBoost, K-Nearest-Neighbors (KNN), Naive Bayes (NB) and Logistic Regression (LR) were deployed. Seven different indicators, which include Accuracy (ACC), F1-score (F1), Sensitivity (SEN), Specificity (SPE), Positive Predictive Value (PPV), Negative Predictive Value (NPV) and Area under Curve (AUC), combined with hierarchical cross-validation were also used to make the comprehensive evaluation of models. With participants' Weibo text and short-answer questions text, we proposed a new approach to classify individuals' proactive personality based on text mining technology. The results showed that short-answer questions + Weibo text datasets had the best performance, followed by short-answer questions text datasets, while the outcome of Weibo text datasets were the worst. However, it is noteworthy that Weibo text has the highest average score on the SPE, which indicated that Weibo text played an important role in identifying individuals with low proactive personality. With Weibo text, SEN was also improved compared with only applying short-answer questions text. In addition, among all three datasets, the indicator SPE is always higher than SEN, indicating this text classification approach was more competent for identifying college students with low proactive personality. As for algorithms, Support Vector Machine and Logistic Regression showed steadier performance compared with other algorithms.","2169-3536","","10.1109/ACCESS.2020.2995905","13th Five-year Plan of Education Sciences of Shandong Province(grant numbers:BZZK201901); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9097233","Machine learning;proactive personality;text mining","Text mining;Psychology;Feature extraction;Text categorization;Machine learning algorithms;Task analysis;Training","","21","","68","CCBY","20 May 2020","2020","","IEEE","IEEE Journals"
"A sensorized glove for hand rehabilitation","F. Cutolo; C. Mancinelli; S. Patel; N. Carbonaro; M. Schmid; A. Tognetti; D. De Rossi; P. Bonato","Interdepartmental Research Centre “E. Piaggio”, Università di Pisa, Pisa, Italy; Department of PM&R, Harvard Medical School, Spaulding Rehabilitation Hospital, Boston, MA, USA; Department of PM&R, Harvard Medical School, Spaulding Rehabilitation Hospital, Boston, MA, USA; Interdepartmental Research Centre “E. Piaggio”, Università di Pisa, Pisa, Italy; Department of Applied Electronics, Università degli Studi Roma Tre, Rome, Italy; Interdepartmental Research Centre “E. Piaggio”, Università di Pisa, Pisa, Italy; Interdepartmental Research Centre “E. Piaggio”, Università di Pisa, Pisa, Italy; Department of PM&R, Harvard Medical School, Spaulding Rehabilitation Hospital, Boston, MA, USA",2009 IEEE 35th Annual Northeast Bioengineering Conference,"26 May 2009","2009","","","1","2","Sensorized garments represent a breakthrough in wearable sensor technology. Sensorized garments have potential for the development of exciting new applications in rehabilitation. In this paper, we present our work toward the development of a system based on a sensorized glove that tracks hand movements during hand grasp/release tasks. The project aims at developing technology to facilitate the implementation of rehabilitation protocols focused on improving hand function. Preliminary results presented in this paper show that the sensorized glove can reliably track hand aperture during static and dynamic tasks.","2160-7028","978-1-4244-4362-8","10.1109/NEBC.2009.4967775","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4967775","","Apertures;Testing;Clothing;Sensor phenomena and characterization;Conducting materials;Mechanical sensors;Electric resistance;Hospitals;Wearable sensors;Tracking","","4","","3","IEEE","26 May 2009","3-5 April 2009","3-5 April 2009","IEEE","IEEE Conferences"
"Estimating multiple physical parameters from speech data","S. B. Kalluri; A. Vijayakumar; D. Vijayasenan; R. Singh","Department of E & C Engineering, National Institute of Technology Karnataka, Surathkal Mangalore, India; Department of E & C Engineering, National Institute of Technology Karnataka, Surathkal Mangalore, India; Department of E & C Engineering, National Institute of Technology Karnataka, Surathkal Mangalore, India; Department of E & C Engineering, National Institute of Technology Karnataka, Surathkal Mangalore, India",2016 IEEE 26th International Workshop on Machine Learning for Signal Processing (MLSP),"10 Nov 2016","2016","","","1","5","In this work, we explore prediction of different physical parameters from speech data. We aim to predict shoulder size and waist size of people from speech data in addition to the conventional height and weight parameters. A data-set with this information is created from 207 volunteers. A bag of words representation based on log magnitude spectrum is used as features. A support vector regression predicts the physical parameters from the bag of the words representation. The system is able to achieve a root mean square error of 6.6 cm for height estimation, 2.6cm for shoulder size, 7.1cm for waist size and 8.9 kg for weight estimation. The results of height estimation is on par with state of the art results.","","978-1-5090-0746-2","10.1109/MLSP.2016.7738873","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738873","Physical parameters;Speech forensics;Height;Weight;Shoulder size;Waist size","Speech;Estimation;Feature extraction;Support vector machines;Training;Mel frequency cepstral coefficient;Standards","","3","","11","IEEE","10 Nov 2016","13-16 Sept. 2016","13-16 Sept. 2016","IEEE","IEEE Conferences"
"Exploring Image Similarity through Generative Language Models: A Comparative Study of GPT-4 with Word Embeddings and Traditional Approaches","A. Malla; M. M. Omwenga; P. Kumar Bera","School of Engineering and Computer Science, University of Evansville, IN, USA; School of Engineering and Computer Science, University of Evansville, IN, USA; School of Applied Sciences and Engineering, Western Kentucky University, KY, USA",2024 IEEE International Conference on Electro Information Technology (eIT),"31 Jul 2024","2024","","","275","279","In this article, we propose a novel approach for determining image similarity, leveraging advancements in generative artificial intelligence. At the heart of our method is the use of OpenAI’s GPT-4 large language model for generating image captions, combined with the Ada v2 word embedding model for semantic analysis. This technique involves creating textual descriptions of images via GPT-4 and subsequently computing cosine similarity of these descriptions using Ada v2 word embeddings. We compare this innovative approach with traditional image similarity methods, with a particular focus on the VGG16 neural network approach, employing the DISC21 dataset for our analysis. Preliminary results demonstrate the promising potential of this method in the field of image similarity assessment. The paper delves into both the advantages and current limitations of our approach, including constraints like rate limits in experimentation and the rapidly evolving capabilities of language models in vision tasks. Our findings indicate a trajectory towards improved outcomes as these models continue to advance, underscoring the growing intersection of language and vision models in artificial intelligence for applications like image similarity evaluation.","2154-0373","979-8-3503-3064-9","10.1109/eIT60633.2024.10609905","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10609905","Image Similarity Assessment;Generative Language Models (GPT-4);Word Embeddings (Ada v2);Deep Learning in Computer Vision (VGG16);Semantic Analysis","Heart;Analytical models;Generative AI;Large language models;Computational modeling;Semantics;Neural networks","","2","","29","IEEE","31 Jul 2024","30 May-1 June 2024","30 May-1 June 2024","IEEE","IEEE Conferences"
"Performance Prediction Based on Neural Architecture Features","D. Long; S. Zhang; Y. Zhang","Northwestern Polytechnical University, Xi'an, China; Northwestern Polytechnical University, Xi'an, China; Northwestern Polytechnical University, Xi'an, China",2019 2nd China Symposium on Cognitive Computing and Hybrid Intelligence (CCHI),"18 Nov 2019","2019","","","77","80","Nerual Architecture Search (NAS) usually requires to train quantities of candidate neural networks on dataset for choosing high performance network architecture and optimizing hyperparameters, which is very time consuming and computationally expensive. In order to resolve the issue we try to use performance prediction method to predict the model performance with little or even no training steps. We assume that the performance is determined once the architecture and other hyperparameters are chosen. So we firstly extract the sequence features of the chain-structured neural architecture by introducing N-grams model to process architecture textual description. Subsequently, based on the extracted neural architecture features, we use appropriate regression model to predict validation accuracies for modeling learning curve. Through a series of experimental comparisons, we verify the effectiveness of our proposed performance prediction method and the effective acceleration of the NAS process.","","978-1-7281-4091-9","10.1109/CCHI.2019.8901943","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8901943","NAS;performance prediction;architecture feature;regression model","Training;Accuracy;Computational modeling;Neural networks;Computer architecture;Predictive models;Network architecture;Feature extraction;Data mining;Cognitive systems","","1","","16","IEEE","18 Nov 2019","21-22 Sept. 2019","21-22 Sept. 2019","IEEE","IEEE Conferences"
"Mind Matters: AI Driven Advanced Diagnostic of Mental Health","S. Gandhi; V. Sheth; S. Sahu; R. Singh; H. Lopes","Computer Science and Engineering (IoT and Cybersecurity with Blockchain Technology), Dwarkadas.J. Sanghvi College Of Engineering; Computer Science and Engineering (IoT and Cybersecurity with Blockchain Technology), Dwarkadas.J. Sanghvi College Of Engineering; Computer Science and Engineering (IoT and Cybersecurity with Blockchain Technology), Dwarkadas.J. Sanghvi College Of Engineering; Computer Science and Engineering (IoT and Cybersecurity with Blockchain Technology), Dwarkadas.J. Sanghvi College Of Engineering; Computer Science and Engineering (IoT and Cybersecurity with Blockchain Technology), Dwarkadas.J. Sanghvi College Of Engineering",2025 IEEE 2nd International Conference on Green Industrial Electronics and Sustainable Technologies (GIEST),"20 Feb 2026","2025","","","1","6","Mental health disorders are becoming a global concern and there is a need for accessible, reliable and secure diagnostic tools to encourage early detection and intervention. Traditional mental health assessments rely on in-person evaluations and self-report surveys which may be time consuming, cost prohibitive and sometimes biased. Existing digital solutions often lack advanced security mechanisms and fail to provide personalized therapeutic guidance. The research outlines the development of a comprehensive medical diagnostic platform that integrates machine learning algorithms and principles of user-centric design. Founded in 2012 the proposed platform evaluates user responses to a set of well-designed psychological questions, calculates scores relevant to different conditions and rates the severity of disorders such as ADHD, OCD, clinical depression, PTSD, dementia, schizophrenia, bipolar disorder, and anxiety disorders. It also offers an intuitive GUI that allows easy interaction, provide real-time feedback a large array of colors and graphic representations of result. In addition, it provides individualized therapeutic suggestions and connects users with qualified mental health professionals. It utilizes technologies like random forests, support vector machines (SVM), natural language processing techniques to ensure accurate diagnostics, data privacy, and improved user trust. A Linear Regression model demonstrated high accuracy in detecting mental health disorders while an SVM model performed well in severity classification. Preliminary testing on the effectiveness, reliability, and accessibility of the tool proves very promising in dealing with mental issues and proactive care.","","979-8-3315-7436-9","10.1109/GIEST66547.2025.11387517","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11387517","Mental health diagnosis;Machine Learning;Support Vector Machine (SVM);Natural Language Processing (NLP);Random Forest;Linear Regression;Digital health assessment;psychological evaluation;AI driven diagnostics","Support vector machines;Surveys;Accuracy;Linear regression;Mental health;Natural language processing;Reliability;Space vector modulation;Random forests;Testing","","","","10","IEEE","20 Feb 2026","11-13 Oct. 2025","11-13 Oct. 2025","IEEE","IEEE Conferences"
"Spam Detection on YouTube Comment Section: Comparison Between Deep Learning and Machine Learning Methods","J. Yanto; R. D. Tandiono; L. A. Wulandari; G. Z. Nabiilah","Universitas Bina Nusantara, Jakarta, Indonesia; Universitas Bina Nusantara, Jakarta, Indonesia; Universitas Bina Nusantara, Jakarta, Indonesia; Universitas Bina Nusantara, Jakarta, Indonesia","2025 IEEE International Conference on Industry 4.0, Artificial Intelligence, and Communications Technology (IAICT)","7 Aug 2025","2025","","","753","759","The comment sections of YouTube are increasingly targeted by spam generated by automated bots, leading to harmful and misleading content. This study evaluates the performance of classical machine learning (ML) and deep learning (DL) models in detecting spam comments using a balanced dataset of 2,519 entries. Data preprocessing included tokenization, lemmatization, and stopword removal, followed by word embedding techniques such as TF-IDF and Word2Vec. Machine learning models, including Logistic Regression, Random Forest, Support Vector Machines, and FastText, were compared against deep learning models like Long Short-Term Memory (LSTM) and Gated Recurrent Unit (GRU). Among these, FastText achieved the highest accuracy (96.00%) and ROC AUC (0.9597), outperforming all other models. The GRU model emerged as the best deep learning model, with an accuracy of 91.60% and a ROC AUC of 0.9151. The findings highlight that ML models, particularly FastText, demonstrate superior accuracy and efficiency for this task compared to DL models. Future work should investigate larger datasets, advanced architectures like Transformers, and hybrid approaches to further enhance spam detection in YouTube comment sections.","2834-8249","979-8-3315-8649-2","10.1109/IAICT65714.2025.11100517","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11100517","Machine learning;Deep Learning;Spam Detection;YouTube Comments;Text Mining","Deep learning;Support vector machines;Measurement;Logistic regression;Accuracy;Video on demand;Gated recurrent units;Web sites;Long short term memory;Random forests","","","","12","IEEE","7 Aug 2025","3-5 July 2025","3-5 July 2025","IEEE","IEEE Conferences"
"Automated Checking of Conformance to Requirements Templates Using Natural Language Processing","C. Arora; M. Sabetzadeh; L. Briand; F. Zimmer","SnT Centre for Security, University of Luxembourg, Luxembourg; SnT Centre for Security, University of Luxembourg, Luxembourg; SnT Centre for Security, University of Luxembourg, Luxembourg; SES TechCom, Luxembourg",IEEE Transactions on Software Engineering,"13 Oct 2015","2015","41","10","944","968","Templates are effective tools for increasing the precision of natural language requirements and for avoiding ambiguities that may arise from the use of unrestricted natural language. When templates are applied, it is important to verify that the requirements are indeed written according to the templates. If done manually, checking conformance to templates is laborious, presenting a particular challenge when the task has to be repeated multiple times in response to changes in the requirements. In this article, using techniques from natural language processing (NLP), we develop an automated approach for checking conformance to templates. Specifically, we present a generalizable method for casting templates into NLP pattern matchers and reflect on our practical experience implementing automated checkers for two well-known templates in the requirements engineering community. We report on the application of our approach to four case studies. Our results indicate that: (1) our approach provides a robust and accurate basis for checking conformance to templates; and (2) the effectiveness of our approach is not compromised even when the requirements glossary terms are unknown. This makes our work particularly relevant to practice, as many industrial requirements documents have incomplete glossaries.","1939-3520","","10.1109/TSE.2015.2428709","National Research Fund-Luxembourg(grant numbers:FNR/P10/03); Validation Laboratory and AFR(grant numbers:FNR-6911386); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7100933","Requirements Templates;Natural Language Processing (NLP);Case Study Research;Requirements templates;natural language processing (NLP);case study research","Terminology;Natural language processing;Ear;Safety;Pipelines;Pattern matching","","140","","71","IEEE","1 May 2015","1 Oct. 2015","","IEEE","IEEE Journals"
"The Impact of Sentiment Analysis on Social Media to Assess Customer Satisfaction: Case of Rwanda","M. Ngaboyamahina; S. Yi","Department of Information Systems, Kobe Institute of Computing, Kobe, Japan; Department of Information Systems, Kobe Institute of Computing, Kobe, Japan",2019 IEEE 4th International Conference on Big Data Analytics (ICBDA),"13 May 2019","2019","","","356","359","Customer satisfaction is an essential area of the industry in this 21st century sometimes as known as the information age. However, the perception of customer expectation remains a problem in today's businesses. The internet has enabled people to spread out their thoughts through Social Media (SM) platforms, forums, news comments, and blogs. Consequently, those platforms are generating exponentially the immense amounts of data. The extraction of opinions from those big data can actively allow to rate organizations, learn the consumer needs, and adjust the business's strategies. This paper presents a concept of building a rating system, using Big Data Analytics (BDA) techniques, that apply the existing Sentiment Analysis (SA) algorithms to gain insight into reviews gathered from SM applications. The system will allow to list the various categories of services and evaluate them based on the obtained the customers' reactions. Also, this study aims to manage a large volume of information to rank the institutions and provide a practical solution for competitive, marketing analysis, and track the improvement of customer satisfaction within both the public and private sectors to boost the excellent service delivery in Rwanda.","","978-1-7281-1282-4","10.1109/ICBDA.2019.8713212","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8713212","Big Data Analytics;Big Data Preprocessing;Text Mining;Machine Learning;Natural Language Processing;Sentiment Analysis;Feature Extraction;Customer Satisfaction","Big Data;Data mining;Twitter;Cluster computing;Task analysis","","10","","14","IEEE","13 May 2019","15-18 March 2019","15-18 March 2019","IEEE","IEEE Conferences"
"Quality Assessment of AI-Generated Image Based on Cross-modal Correlation","Y. Zhang; M. Jia; W. Zhou; Y. Yang","Anhui University, Hefei, China; Anhui University, Hefei, China; University of Science and Technology of China, Hefei, China; Anhui University, Hefei, China",2024 3rd International Conference on Image Processing and Media Computing (ICIPMC),"10 Jul 2024","2024","","","378","384","Artificial Intelligence Generated Content (AIGC), which encompasses various types of content including images, has been developed with the assistance of artificial intelligence technology. Artificial Intelligence-Generated Images (AIGIs) are typically generated by inputting text prompt words into image generation models. The ongoing creation of AIGI presents new problems and challenges. A significant challenge is that AIGI compared to natural images may have some unique distortions and the quality of AIGIs is inconsistent and various. So it is of great significance to evaluate AIGI more comprehensively and AIGC Image Quality Assessment (AIGCIQA) has emerged as a new topic in computer vision. There are few Image Quality Assessment (IQA) methods specifically for AIGIs, and traditional IQA methods ignore the information embedded in the text prompts associated with these images. In this paper, we propose a framework for fusing text and image features. Specifically, we operate by processing text prompts and corresponding generated images. We use the RoBERTa pre-trained language model to extract text features, and we use the CNN+Transformer hybrid network architecture to extract image features, and then add a multi-head attention mechanism when fusing the extracted features to effectively learn the association information between text and images, and input it into the regression network to regress the prediction score. We conduct extensive experiments on three mainstream AIGCIQA databases, including AGIQA-1K, AGIQA-3K, and AIGCIQA2023, and the results demonstrate the effectiveness of our proposed fusion framework.","","979-8-3503-8666-0","10.1109/ICIPMC62364.2024.10586696","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10586696","AIGC;Image Quality Assessment;feature fusion","Image quality;Attention mechanisms;Databases;Predictive models;Network architecture;Media;Feature extraction","","2","","34","IEEE","10 Jul 2024","17-19 May 2024","17-19 May 2024","IEEE","IEEE Conferences"
"Honey Badger Algorithm with Voting Ensemble Based Computational Linguistics Enabled YouTube Video Popularity Prediction","M. K. Obaid; H. A. Abed; S. B. Abdullah; H. M. Al-Jawahry; A. Mohammed; A. R. Hassan","College of Arts, Ahl Al Bayt University, Karbala, Iraq; Altoosi University College, Najaf, Iraq; Department of Computer Communications Engineering, Al Rafidain University College, Bagdad, Iraq; The Islamic university, Najaf, Iraq; Medical Technical College, Al-Farahidi University, Baghdad, Iraq; National University of Science and Technology, Dhi Qar, Iraq",2023 6th International Conference on Engineering Technology and its Applications (IICETA),"21 Dec 2023","2023","","","452","458","Computational linguistics dealing with or designing models for language for precise machine translation of language or looking at the ways that machine treats natural language, or the simulation of artificial intelligence. YouTube is an income source for several people, and so video's popularity eventually develops the high importance to sustaining a stable income, offered that the eminence of videos remains at the maximum. Researchers and analysts utilize distinct approaches and techniques for predicting the maximal viewers of famous videos. The significance of identifying the celebrity of online videos and predicting the achievement of videos or conversely is an undeniable detail. Researchers and analysts utilize distinct techniques and models for predicting the maximal viewers of famous videos. In this aspect, a new Honey Badger Algorithm with Voting Ensemble based Machine Learning (HBA-VEML) model for YouTube Video Popularity Prediction is proposed in this study. The goal of the presented HBA-VEML technique is the prediction of YouTube video popularity accurately and promptly. It encompasses a series of processes such as pre-processing, feature extraction, prediction, and parameter optimization. Initially, the HBA-VEML technique undergoes data pre-processing and feature extraction. Next, a voting ensemble classifier is derived using three machine learning (ML) models such as logistic regression (LR), Naïve Bayes (NB), and support vector machine (SVM). To enhance the classification outcomes, the HBA is utilized as parameter optimizer. The performance validation of HBA-VEML technique is assessed on YouTube dataset. An extensive set of comparison results demonstrate the enhanced outcomes of the HBA-VEML method over other recent approaches.","2831-753X","979-8-3503-0333-9","10.1109/IICETA57613.2023.10351441","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10351441","YouTube videos;Popularity prediction;Machine learning;Voting classification;Honey badger algorithm","Support vector machines;Video on demand;Machine learning;Predictive models;Feature extraction;Prediction algorithms;Classification algorithms","","","","22","IEEE","21 Dec 2023","15-16 July 2023","15-16 July 2023","IEEE","IEEE Conferences"
"Hybrid Machine Learning model for A Next-Generation Ecofriendly Travelling and Guides to Reduce Carbon Emissions","E. Hossain; W. Rahman; A. B. Ekram; R. Abedin; N. A. Roni; E. Haque; S. M. Asaduzzaman; M. Shazzad Hossain; S. Siddiqui; S. Masum","Research and Development, Time Research and Innovation, Dhaka, Bangladesh; Research and Development, Time Research and Innovation, Dhaka, Bangladesh; Research and Development, Time Research and Innovation, Dhaka, Bangladesh; Research and Development, Time Research and Innovation, Dhaka, Bangladesh; Research and Development, Time Research and Innovation, Dhaka, Bangladesh; Research and Development, Time Research and Innovation, Dhaka, Bangladesh; Research and Development, Time Research and Innovation, Dhaka, Bangladesh; Research and Development, Time Research and Innovation, Dhaka, Bangladesh; Faculty of Technology, University of Portsmouth, Portsmouth, United Kingdom; Energy and Electronic Engineering, University of Portsmouth, Portsmouth, UK",2022 25th International Conference on Computer and Information Technology (ICCIT),"3 Mar 2023","2022","","","436","441","In this modern era, travelling has become an inevitable activity for medium-high income people and students to energise their mental strength. As a result, they tried to have a budget tour, such as finding a cheap place to stay or purchasing a cheap ticket. Although, numerous systems have been developed to target travel, yet, innumerable gaps exist between them. For instance, reducing carbon emissions and identifying human needs automatically have not been applied to date. Hence, it is crucial to comprehend the needs of individuals through opinion mining and to design the system accordingly. In this study, we analysed human sentiment through Natural Language Processing (NLP) and Machine Learning (ML) to propose a hybrid software framework (HSF) that will automatically fulfil people’s needs and reduce carbon emissions. Latent Dirichlet Allocation (LDA) techniques are used to analyse the sentiment regarding tourism, including locations, costs, hotels, the nearest food, etc. Positive and negative opinions were classified using the Naive Bayes (NB), Logistic Regression (LR), and Gradient Boosting (GB) models. In contrast, the HSF describes a hybrid system designed as the next generation of travelling software. The accuracy of LR and GB models achieved 95.98% and 95.88%, respectively. These models are further evaluated with the performance of the Receiver Operating Characteristic Curve (ROC) and Average Precision (AP). They enumerated the value of 0.91 and 0.40 in Area-Under the Curve-Precision Recall (AUC-PR). This study even utilised the most dominant words in the sentiment analysis from the hotel review. Therefore, the proposed model can be one of the possible solutions to reduce carbon emissions, minimise plastic use, and be a game-changer for green-ecofriendly living.","","979-8-3503-4602-2","10.1109/ICCIT57492.2022.10055057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10055057","Gradient Boosting;Human sentiment;Latent Dirichlet Allocation (LDA);Logistic Regression and Sentiment Analysis Approach","Sentiment analysis;Analytical models;Biological system modeling;Computational modeling;Carbon dioxide;Receivers;Software","","","","27","IEEE","3 Mar 2023","17-19 Dec. 2022","17-19 Dec. 2022","IEEE","IEEE Conferences"
"Enhancing Textual Relatedness Assessment with Combined Transformers-Embedding Similarity Techniques and Machine Learning Regressors","M. Hany; M. M. Saeed; R. Reda Waly; A. E. Nagib; W. H. Gomaa","Faculty of Computer Science, University for Modern Sciences and Arts, Cairo, Egypt; Faculty of Computer Science, University for Modern Sciences and Arts, Cairo, Egypt; Faculty of Computer Science, University for Modern Sciences and Arts, Cairo, Egypt; Faculty of Computer Science, University for Modern Sciences and Arts, Cairo, Egypt; Faculty of Computer and Artificial Intelligence, Beni-Suef University Faculty of Computer Science, MSA University","2023 Intelligent Methods, Systems, and Applications (IMSA)","24 Aug 2023","2023","","","13","18","In natural language processing (NLP), accurately calculating relatedness scores between pairs of sentences has significant implications for various tasks, such as information retrieval and document clustering. To improve relatedness score calculation, this study employed a two-layered approach. Firstly, embedding similarity techniques were utilized, leveraging seven different transformers to obtain vectors for each pair of sentences. Secondly, a classical machine learning regressor was trained on these seven vectors. The combination of these methods resulted in state-of-the-art performance on a standard dataset named SICK, with a mean square error of 0.0481, and Pearson’s and Spearman’s correlations of 0.978 and 0.9696, respectively. This research highlights the potential of combining embedding similarity techniques with machine learning methods to enhance relatedness score assessment and other NLP tasks, ultimately contributing to the advancement of NLP algorithms and their applications.","","979-8-3503-3556-9","10.1109/IMSA58542.2023.10217726","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10217726","Text Relatedness;Text Similarity;Transformers;Embeddings;Deep Learning;Machine Learning","Correlation;Semantic search;Mean square error methods;Machine learning;Transformers;Information retrieval;Natural language processing","","2","","19","IEEE","24 Aug 2023","15-16 July 2023","15-16 July 2023","IEEE","IEEE Conferences"
"Audio-Visual Generalized Zero-Shot Learning using Pre-Trained Large Multi-Modal Models","D. Kurzendörfer; O. -B. Mercea; A. S. Koepke; Z. Akata",University of Tübingen; University of Tübingen; University of Tübingen; Tübingen AI Center,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),"27 Sep 2024","2024","","","2627","2638","Audio-visual zero-shot learning methods commonly build on features extracted from pre-trained models, e.g. video or audio classification models. However, existing benchmarks predate the popularization of large multi-modal models, such as CLIP and CLAP. In this work, we explore such large pre-trained models to obtain features, i.e. CLIP for visual features, and CLAP for audio features. Furthermore, the CLIP and CLAP text encoders provide class label embeddings which are combined to boost the performance of the system. We propose a simple yet effective model that only relies on feed-forward neural networks, exploiting the strong generalization capabilities of the new audio, visual and textual features. Our framework achieves state-of-the-art performance on VGGSound-GZSLcls, UCF-GZSLcls, and ActivityNet-GZSLcls with our new features. Code and data available at: https://github.com/dkurzend/ClipClap-GZSL.","2160-7516","979-8-3503-6547-4","10.1109/CVPRW63382.2024.00269","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10677984","zero-shot learning;multi modal learning;audio-visual learning","Visualization;Computer vision;Codes;Zero-shot learning;Conferences;Computational modeling;Benchmark testing","","2","","94","IEEE","27 Sep 2024","17-18 June 2024","17-18 June 2024","IEEE","IEEE Conferences"
"Effective image representation based on bi-layer visual codebook","Yan Song; Jinhui Tang; Xia Li; Q. Tian; Lirong Dai","Department of EEIS, University of Science and Technology of China, Hefei, Anhui, China; Department of EEIS, Nanjing University of Science and Technology, Nanjing, Jiangsu, China; Department of Computer Science, University of Texas, San Antonio, TX, USA; Department of Computer Science, University of Texas, San Antonio, TX, USA; Department of EEIS, University of Science and Technology of China, Hefei, Anhui, China",The First Asian Conference on Pattern Recognition,"12 Mar 2012","2011","","","224","228","Recently, the Bag-of-visual Words (BoW) based image representation has drawn much attention in image categorization and retrieval applications. It is known that the visual codebook construction and the related quantization methods play the important roles in BoW model. Traditionally, visual codebook is generated by clustering local features into groups, and the original feature is hard quantized to its nearest centers. It is known that the quantization error may degrade the effectiveness of the BoW representation. To address this problem, several soft quantization based methods have been proposed in literature. However, the effectiveness of these methods is still unsatisfactory. In this paper, we propose a novel and effective image representation method based on a bi-layer codebook. In this method, we first construct the bi-layer codebook to explicitly reduce the quantization error. And then, inspired by the locality-constrained linear coding method[18], we propose a ridge regression based quantization to assign multiple visual words to the local feature. Furthermore, the k nearest neighbor strategy is integrated to improve the efficiency of quantization. To evaluate the proposed image representation, we compare it with the existing image representations on two benchmark datasets in the image classification experiments. The experimental results demonstrate the superiority over the state-of-the-art techniques.","0730-6512","978-1-4577-0121-4","10.1109/ACPR.2011.6166534","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6166534","Image Representation;visual codebook;Image Classification","Visualization;Quantization;Image representation;Vectors;Image classification;Feature extraction;Image coding","","1","","26","IEEE","12 Mar 2012","28-28 Nov. 2011","28-28 Nov. 2011","IEEE","IEEE Conferences"
